iter	MAPE	RMSE
1581	0.01033252478	0.1962042943
1582	0.01033166365	0.1961855859
1583	0.01033138755	0.1961759523
1584	0.01033076243	0.1961658352
1585	0.01032997512	0.1961540823
1586	0.01032945935	0.1961412508
1587	0.01032888618	0.1961284836
1588	0.01032847248	0.1961188286
1589	0.01032799863	0.1961063666
1590	0.01032757854	0.1960956975
1591	0.01032599571	0.1960735025
1592	0.01032540158	0.1960583233
1593	0.01032470448	0.1960403261
1594	0.01032379141	0.1960181806
1595	0.01032312894	0.1960014722
1596	0.010322615	0.1959878961
1597	0.0103219343	0.1959676884
1598	0.01032146136	0.1959586858
1599	0.01032117432	0.1959506408
1600	0.01032080435	0.1959425118
1601	0.01032044532	0.1959324477
1602	0.01031960424	0.1959147273
1603	0.01031896455	0.1958971356
1604	0.01031837862	0.1958823986
1605	0.01031767058	0.1958653716
1606	0.01031724959	0.1958487897
1607	0.01031703362	0.1958442671
1608	0.01031582167	0.1958128482
1609	0.01031517651	0.1957972951
1610	0.01031447485	0.1957797952
1611	0.01031370758	0.1957620238
1612	0.01031310707	0.1957485894
1613	0.01031241544	0.1957316903
1614	0.01031180399	0.1957180397
1615	0.01031140213	0.1957089605
1616	0.01031087361	0.1956937251
1617	0.01031050091	0.1956817669
1618	0.01031000337	0.195670404
1619	0.01030969264	0.1956633252
1620	0.01030912311	0.1956504988
1621	0.01030874859	0.1956444533
1622	0.01030843603	0.1956377275
1623	0.01030811345	0.1956302376
1624	0.01030689512	0.1956025485
1625	0.01030583716	0.1955846305
1626	0.01030524121	0.1955716499
1627	0.01030480928	0.1955595444
1628	0.01030377957	0.1955357879
1629	0.0103033522	0.1955253767
1630	0.01030294943	0.1955163631
1631	0.01030237899	0.1955029957
1632	0.01030147412	0.1954805003
1633	0.01030110416	0.195466338
1634	0.01030004803	0.1954408823
1635	0.01029815902	0.1954202636
1636	0.01029753573	0.1954028139
1637	0.01029691699	0.1953866219
1638	0.01029535603	0.1953589729
1639	0.01029424796	0.195330415
1640	0.01029356452	0.195312696
1641	0.01029317178	0.1953002852
1642	0.0102924528	0.1952856711
1643	0.01029210106	0.1952792223
1644	0.01029121898	0.1952578118
1645	0.01029058111	0.1952451642
1646	0.01029000611	0.1952310595
1647	0.01028948761	0.1952172338
1648	0.01028887799	0.1952036405
1649	0.01028736077	0.1951727721
1650	0.01028658803	0.1951507523
1651	0.01028610325	0.1951388542
1652	0.01028558111	0.1951265818
1653	0.01028480108	0.1951091805
1654	0.01028441289	0.1950990454
1655	0.0102836757	0.1950758028
1656	0.01028309068	0.195062508
1657	0.01028282368	0.1950558182
1658	0.01028200265	0.1950324956
1659	0.01028124176	0.1950116281
1660	0.01028041253	0.1950003291
1661	0.01027976555	0.1949839447
1662	0.01027922244	0.1949721018
1663	0.01027870486	0.1949545372
1664	0.01027822737	0.1949403928
1665	0.01027776445	0.1949311838
1666	0.01027752388	0.1949278087
1667	0.0102767712	0.1949104551
1668	0.01027593559	0.1948910895
1669	0.010274689	0.1948733118
1670	0.01027403473	0.1948542979
1671	0.0102736274	0.1948463664
1672	0.01027300593	0.1948386589
1673	0.0102724765	0.1948274808
1674	0.01027161355	0.1948087244
1675	0.01027129917	0.1947972545
1676	0.01027041527	0.194774977
1677	0.01026975006	0.1947576753
1678	0.01026906025	0.1947450045
1679	0.01026838684	0.1947300868
1680	0.01026746648	0.1947145314
1681	0.0102664231	0.1947026347
1682	0.01026520295	0.194681217
1683	0.01026412312	0.1946540296
1684	0.01026298498	0.1946374288
1685	0.01026239085	0.1946211169
1686	0.01026194798	0.1946119678
1687	0.010260685	0.1945778584
1688	0.01025912221	0.1945382346
1689	0.01025813807	0.1945099685
1690	0.0102577517	0.1945019385
1691	0.01025674478	0.1944727768
1692	0.01025638939	0.1944672289
1693	0.01025507902	0.1944448854
1694	0.01025406207	0.1944208803
1695	0.0102528647	0.1944032002
1696	0.0102523544	0.1943900938
1697	0.01025204913	0.1943862686
1698	0.01025181768	0.1943812432
1699	0.01025139486	0.1943696731
1700	0.01025031048	0.1943468964
1701	0.01024998699	0.1943371155
1702	0.01024874132	0.1943207127
1703	0.01024815994	0.1943072912
1704	0.01024760044	0.1942953508
1705	0.01024720587	0.1942862333
1706	0.01024598025	0.1942643475
1707	0.01024522847	0.1942505468
1708	0.01024433636	0.1942333392
1709	0.01024318364	0.1942171153
1710	0.01024173567	0.1941818385
1711	0.01024144316	0.1941720211
1712	0.01024082625	0.1941581575
1713	0.0102402631	0.1941424155
1714	0.01023938101	0.1941257241
1715	0.01023888985	0.1941155094
1716	0.01023772528	0.1940937077
1717	0.01023672382	0.1940707202
1718	0.01023615521	0.1940535061
1719	0.01023580711	0.1940454948
1720	0.01023497788	0.1940344964
1721	0.01023457784	0.1940257141
1722	0.01023432998	0.1940165651
1723	0.01023341692	0.193996725
1724	0.01023294125	0.1939841549
1725	0.01023262413	0.1939773152
1726	0.01023166277	0.1939553475
1727	0.01023112058	0.19394316
1728	0.0102298904	0.1939150138
1729	0.0102288853	0.1938927666
1730	0.01022816359	0.1938764296
1731	0.01022770615	0.1938658258
1732	0.01022698809	0.1938492892
1733	0.01022586635	0.193823828
1734	0.01022506627	0.1938010907
1735	0.01022416596	0.1937800906
1736	0.01022340143	0.1937557961
1737	0.01022251934	0.1937437653
1738	0.01022153885	0.1937146118
1739	0.01022114519	0.1936986644
1740	0.01021994326	0.1936715273
1741	0.01021837409	0.1936513413
1742	0.01021793396	0.193638457
1743	0.01021764874	0.1936319533
1744	0.01021669467	0.193612488
1745	0.01021596294	0.1935922771
1746	0.01021574789	0.1935888315
1747	0.01021511366	0.1935745684
1748	0.01021440653	0.1935540334
1749	0.01021401379	0.1935447114
1750	0.0102131636	0.1935252751
1751	0.01021237719	0.1935060628
1752	0.01021180311	0.1934996677
1753	0.01021124543	0.1934842583
1754	0.01021047816	0.1934593615
1755	0.01021006445	0.1934471144
1756	0.01020945392	0.1934368357
1757	0.01020821645	0.1934176711
1758	0.01020786015	0.1934112072
1759	0.0102068587	0.1933948107
1760	0.01020657165	0.1933879218
1761	0.01020562943	0.1933582999
1762	0.01020524762	0.1933497603
1763	0.01020425345	0.1933345557
1764	0.01020310984	0.1933183319
1765	0.01020229063	0.1933000324
1766	0.01020165549	0.1932865966
1767	0.01020126639	0.1932772429
1768	0.01020050368	0.1932608822
1769	0.01020016287	0.1932525834
1770	0.01019966533	0.1932375222
1771	0.01019898554	0.1932207714
1772	0.01019814811	0.1932004252
1773	0.010197564	0.1931848976
1774	0.01019714027	0.1931741049
1775	0.01019654888	0.1931581223
1776	0.01019577705	0.1931391943
1777	0.01019517836	0.1931269269
1778	0.01019450404	0.1931100627
1779	0.01019388349	0.1930972272
1780	0.01019324197	0.193083447
1781	0.01019298773	0.1930769057
1782	0.01019220862	0.1930602165
1783	0.01019132927	0.1930377197
1784	0.0101900918	0.1930109145
1785	0.01018924981	0.192996061
1786	0.01018843333	0.1929745106
1787	0.01018666279	0.1929545634
1788	0.01018612059	0.1929395167
1789	0.01018546905	0.1929253662
1790	0.01018517472	0.1929173742
1791	0.01018472275	0.1929031843
1792	0.01018431451	0.1928924608
1793	0.01018351261	0.1928705681
1794	0.01018310073	0.1928574237
1795	0.01018274534	0.1928452424
1796	0.01018202273	0.1928249794
1797	0.01018161267	0.1928164823
1798	0.01018038067	0.192794146
1799	0.01017955508	0.1927722421
1800	0.01017907941	0.1927612278
1801	0.01017860374	0.1927476031
1802	0.01017805517	0.1927319445
1803	0.01017739543	0.1927202186
1804	0.01017704824	0.1927112346
1805	0.01017626093	0.1926904657
1806	0.01017592741	0.1926765334
1807	0.01017504715	0.1926594595
1808	0.01017358643	0.1926440207
1809	0.01017318275	0.1926322043
1810	0.01017209563	0.1925999208
1811	0.01017183046	0.192594016
1812	0.01017174662	0.1925911298
1813	0.01017159536	0.1925888114
1814	0.01017024125	0.1925748339
1815	0.01016998063	0.1925686539
1816	0.01016927442	0.192550889
1817	0.01016831305	0.1925297809
1818	0.01016734258	0.1925089167
1819	0.01016681497	0.1924951322
1820	0.01016605955	0.1924820474
1821	0.0101654481	0.1924690942
1822	0.01016508634	0.1924653255
1823	0.01016426531	0.1924426455
1824	0.01016397826	0.1924355521
1825	0.01016302328	0.1924173676
1826	0.01016239179	0.1923960365
1827	0.01016164548	0.1923776304
1828	0.01016135206	0.1923707715
1829	0.01016108871	0.1923661766
1830	0.01016050733	0.1923522019
1831	0.01016034331	0.1923468201
1832	0.01015996423	0.1923352318
1833	0.01015930358	0.1923146782
1834	0.01015839234	0.1922992876
1835	0.0101579759	0.1922866633
1836	0.01015713026	0.1922629764
1837	0.01015674025	0.192251658
1838	0.01015629192	0.1922414481
1839	0.01015597936	0.1922333044
1840	0.0101554481	0.1922179926
1841	0.01015480203	0.192200859
1842	0.01015360648	0.1921701057
1843	0.01015312899	0.192158962
1844	0.01015258224	0.1921440806
1845	0.01015191065	0.1921307822
1846	0.01015151426	0.1921196552
1847	0.01015060211	0.1921050838
1848	0.01015005171	0.1920908054
1849	0.01014934186	0.1920726832
1850	0.01014897462	0.1920659841
1851	0.01014799868	0.1920456674
1852	0.0101473845	0.1920301793
1853	0.01014700269	0.1920196064
1854	0.01014633384	0.192002009
1855	0.01014570599	0.1919844669
1856	0.01014492688	0.1919613219
1857	0.01014430358	0.1919433773
1858	0.01014394455	0.191933132
1859	0.01014341603	0.1919213383
1860	0.01014295585	0.1919062675
1861	0.01014237448	0.1918904357
1862	0.01014166735	0.191878307
1863	0.01014132746	0.1918663579
1864	0.01014090738	0.1918563365
1865	0.01014052557	0.1918451936
1866	0.01013981479	0.1918284732
1867	0.01013942478	0.1918179842
1868	0.01013890902	0.1918064685
1869	0.0101382675	0.1917858772
1870	0.01013766335	0.1917673555
1871	0.01013717948	0.1917502482
1872	0.01013649057	0.1917383387
1873	0.01013612699	0.1917289094
1874	0.01013486127	0.1917035184
1875	0.01013446306	0.191694867
1876	0.01013418421	0.1916872325
1877	0.01013315177	0.191661294
1878	0.01013267428	0.191650948
1879	0.01013220044	0.1916380148
1880	0.01013140492	0.1916238253
1881	0.0101308281	0.1916126593
1882	0.01013053833	0.1916040799
1883	0.01012977652	0.1915881851
1884	0.01012931635	0.1915750574
1885	0.01012871128	0.1915560396
1886	0.01012764421	0.1915438421
1887	0.01012718677	0.1915360398
1888	0.01012639216	0.1915224327
1889	0.01012552101	0.1914998313
1890	0.01012520208	0.1914922843
1891	0.0101241177	0.1914674235
1892	0.01012365387	0.1914555535
1893	0.01012294037	0.1914416741
1894	0.01012171201	0.1914236142
1895	0.01012134022	0.1914152358
1896	0.0101209092	0.1914064761
1897	0.01011983576	0.1913810709
1898	0.01011945486	0.1913710241
1899	0.01011911223	0.1913615386
1900	0.0101188507	0.191355329
1901	0.01011784013	0.1913257639
1902	0.01011717492	0.1913104175
1903	0.01011578072	0.1912793401
1904	0.01011486401	0.1912625321
1905	0.01011446762	0.1912532414
1906	0.01011349532	0.1912283972
1907	0.01011318094	0.1912210491
1908	0.0101125941	0.191205885
1909	0.01011168832	0.1911811204
1910	0.01011120263	0.1911630931
1911	0.01011019661	0.1911512614
1912	0.01010982847	0.1911444347
1913	0.01010911041	0.1911273956
1914	0.01010860923	0.1911176787
1915	0.01010823926	0.1911073415
1916	0.01010744921	0.1910890592
1917	0.01010680314	0.191076479
1918	0.01010627553	0.191063793
1919	0.01010574792	0.1910498851
1920	0.01010472824	0.191025959
1921	0.01010462162	0.1910227915
1922	0.01010428811	0.1910142238
1923	0.01010351081	0.190998194
1924	0.01010318823	0.1909905031
1925	0.01010296862	0.1909839283
1926	0.01010251482	0.190970969
1927	0.01010175302	0.1909562431
1928	0.01010146598	0.1909506694
1929	0.01010066226	0.1909294226
1930	0.01010004991	0.1909120397
1931	0.01009931544	0.1908998965
1932	0.01009873863	0.190888144
1933	0.01009818186	0.1908752355
1934	0.01009749022	0.190855384
1935	0.01009697719	0.1908456628
1936	0.01009615616	0.1908257223
1937	0.01009573516	0.1908142327
1938	0.01009537705	0.1908055505
1939	0.01009463165	0.1907875068
1940	0.01009393181	0.1907728337
1941	0.01009345796	0.1907627643
1942	0.0100927481	0.1907484141
1943	0.01009213301	0.1907356968
1944	0.01009183595	0.1907297821
1945	0.01009041259	0.190692914
1946	0.01008976742	0.1906803172
1947	0.01008938835	0.1906719731
1948	0.01008857461	0.1906538976
1949	0.01008812445	0.1906407724
1950	0.01008773535	0.1906318434
1951	0.01008721138	0.1906184681
1952	0.01008647054	0.1905973755
1953	0.01008486675	0.1905789104
1954	0.01008437468	0.1905656271
1955	0.01008347255	0.1905416114
1956	0.01008331946	0.1905356812
1957	0.01008266518	0.1905217061
1958	0.0100825285	0.1905186546
1959	0.01008228793	0.1905113939
1960	0.01008171931	0.1905006889
1961	0.01008128738	0.1904944704
1962	0.01008106048	0.1904865677
1963	0.0100805675	0.1904768851
1964	0.01008014377	0.1904657476
1965	0.0100797492	0.1904545616
1966	0.01007885709	0.1904352883
1967	0.01007797865	0.1904133811
1968	0.01007735719	0.1903964393
1969	0.01007614796	0.190382655
1970	0.01007520574	0.1903636999
1971	0.01007446672	0.190349425
1972	0.01007422159	0.1903425025
1973	0.01007386712	0.1903305433
1974	0.0100734115	0.1903172522
1975	0.01007249934	0.1902950536
1976	0.01007224419	0.1902902936
1977	0.01007129376	0.1902691264
1978	0.01007110969	0.1902661953
1979	0.0100701866	0.1902480909
1980	0.01006932092	0.1902298506
1981	0.01006863566	0.1902133331
1982	0.01006801055	0.1902007908
1983	0.01006749023	0.1901866761
1984	0.01006723326	0.1901804856
1985	0.01006644048	0.1901661203
1986	0.01006624365	0.1901608875
1987	0.01006614888	0.190158089
1988	0.01006578894	0.1901499423
1989	0.01006533058	0.1901377313
1990	0.01006506632	0.1901292387
1991	0.01006432366	0.1901112938
1992	0.01006413685	0.1901076988
1993	0.0100640193	0.1901052446
1994	0.01006363658	0.1900983708
1995	0.01006309165	0.1900883425
1996	0.01006270529	0.1900789943
1997	0.01006240457	0.1900720429
1998	0.01006137487	0.1900443879
1999	0.01006071695	0.1900201337
2000	0.01006049278	0.1900137843
2001	0.01005984398	0.1899978237
2002	0.01005952231	0.189989651
2003	0.01005923982	0.1899837323
2004	0.01005809348	0.1899690066
2005	0.01005771349	0.1899614755
2006	0.01005689155	0.1899369421
2007	0.01005630015	0.1899265598
2008	0.01005570966	0.1899144495
2009	0.01005502987	0.189888576
2010	0.01005423618	0.1898701571
2011	0.01005388079	0.1898600399
2012	0.01005344066	0.189849231
2013	0.01005306523	0.1898422231
2014	0.01005251757	0.1898292723
2015	0.01005203461	0.1898206122
2016	0.0100513776	0.1898060468
2017	0.01005062401	0.1897928054
2018	0.01004931546	0.1897695467
2019	0.01004864023	0.1897563603
2020	0.01004829486	0.1897474857
2021	0.01004790303	0.1897417323
2022	0.01004753853	0.1897324632
2023	0.01004730981	0.1897263635
2024	0.01004660451	0.1897082172
2025	0.01004628648	0.1896988503
2026	0.01004536521	0.1896759356
2027	0.0100446754	0.1896610323
2028	0.01004410132	0.1896472618
2029	0.0100436056	0.1896348935
2030	0.0100432247	0.189625004
2031	0.01004276088	0.18961546
2032	0.01004103771	0.1895975626
2033	0.01003978657	0.1895707997
2034	0.01003937651	0.1895603781
2035	0.01003900382	0.1895515905
2036	0.01003854819	0.1895423024
2037	0.01003741734	0.1895156472
2038	0.01003674575	0.189495259
2039	0.0100362391	0.1894822074
2040	0.01003561854	0.1894682124
2041	0.01003522306	0.1894579102
2042	0.01003510551	0.1894550339
2043	0.01003405576	0.1894300597
2044	0.01003315454	0.1894103358
2045	0.01003274903	0.1894012525
2046	0.01003172206	0.1893815064
2047	0.01003131929	0.1893754339
2048	0.01003028594	0.189354944
2049	0.01002990686	0.189344626
2050	0.01002914324	0.1893299277
2051	0.01002779277	0.1893031174
2052	0.01002730344	0.1892934031
2053	0.01002700273	0.1892849689
2054	0.01002610606	0.1892694764
2055	0.01002574703	0.1892557256
2056	0.01002482576	0.1892372644
2057	0.01002408036	0.1892216235
2058	0.01002283196	0.189202032
2059	0.01002191434	0.1891810802
2060	0.01002123819	0.1891662824
2061	0.0100198203	0.1891418097
2062	0.01001959978	0.1891348237
2063	0.01001935465	0.1891301888
2064	0.01001883069	0.1891184034
2065	0.01001844887	0.1891083905
2066	0.01001819281	0.1891019527
2067	0.01001741006	0.189082397
2068	0.01001713668	0.1890741077
2069	0.01001664005	0.1890644106
2070	0.01001570512	0.1890415057
2071	0.01001546455	0.1890381893
2072	0.01001404027	0.189010923
2073	0.01001336777	0.1889965266
2074	0.01001318917	0.1889906732
2075	0.01001269072	0.1889804125
2076	0.01001220685	0.1889683766
2077	0.01001166284	0.1889543049
2078	0.01001150337	0.1889498199
2079	0.01001016475	0.1889227144
2080	0.01000912867	0.1889064783
2081	0.0100085236	0.1888911863
2082	0.01000795225	0.1888770798
2083	0.01000694988	0.1888553585
2084	0.01000661819	0.1888487673
2085	0.01000577529	0.188831135
2086	0.01000534518	0.1888135879
2087	0.01000480754	0.1888022364
2088	0.01000428996	0.1887890212
2089	0.01000413231	0.1887839433
2090	0.01000383707	0.1887769441
2091	0.01000286842	0.1887544872
2092	0.01000243102	0.1887422245
2093	0.01000216858	0.1887335918
2094	0.01000158083	0.1887206422
2095	0.01000113249	0.1887093624
2096	0.01000071788	0.1886976279
2097	0.01000019574	0.1886866269
2098	0.009999501367	0.1886700516
2099	0.009999275378	0.1886647291
2100	0.009998919993	0.188657967
2101	0.009998594679	0.1886531465
2102	0.009998485329	0.1886510211
2103	0.009998087116	0.1886389739
2104	0.009997323493	0.1886228873
2105	0.00999692619	0.1886133216
2106	0.009996734829	0.1886084516
2107	0.009995635868	0.1885793159
2108	0.009995182068	0.1885679117
2109	0.009994662659	0.1885586042
2110	0.009994248954	0.1885463287
2111	0.009993570077	0.1885319162
2112	0.009992923093	0.1885189333
2113	0.009992142156	0.1884997522
2114	0.009991563516	0.1884921334
2115	0.009991254604	0.1884836536
2116	0.009990891929	0.1884749608
2117	0.009990747952	0.1884714217
2118	0.009990596686	0.1884654166
2119	0.00999013833	0.1884592953
2120	0.009989447607	0.1884439573
2121	0.009988858943	0.1884293048
2122	0.009988226539	0.1884119041
2123	0.009987384549	0.1883917447
2124	0.009986310192	0.1883707995
2125	0.009984979775	0.1883539158
2126	0.009983748683	0.1883257666
2127	0.009983194647	0.1883088208
2128	0.00998221597	0.188287034
2129	0.009981887011	0.1882790096
2130	0.00998121998	0.1882619145
2131	0.00998072244	0.1882478964
2132	0.009980234925	0.1882389313
2133	0.009979796616	0.1882250665
2134	0.009979350106	0.1882137764
2135	0.00997865027	0.1881951839
2136	0.009978192826	0.1881829913
2137	0.00997769802	0.1881682604
2138	0.009977328966	0.1881593593
2139	0.009976771284	0.1881469125
2140	0.00997547185	0.1881153899
2141	0.009974850381	0.1881043257
2142	0.009974042107	0.1880847341
2143	0.009973642982	0.188075393
2144	0.009972785501	0.1880538892
2145	0.009972623299	0.188050284
2146	0.009971917996	0.1880355814
2147	0.009971145261	0.1880182606
2148	0.009970549307	0.1880041759
2149	0.009969844915	0.1879911275
2150	0.009969022061	0.1879706806
2151	0.009968483516	0.1879574747
2152	0.00996810626	0.1879485054
2153	0.009967621478	0.1879378872
2154	0.009967397312	0.187933213
2155	0.009966278304	0.1879069018
2156	0.009965351568	0.1878954082
2157	0.009964726455	0.1878836327
2158	0.009964238028	0.1878680828
2159	0.009963513588	0.1878540451
2160	0.009963256617	0.1878476225
2161	0.009962312568	0.1878240647
2162	0.009961914354	0.1878188346
2163	0.009961056873	0.1878003098
2164	0.009960405333	0.1877854033
2165	0.009959539651	0.1877605273
2166	0.009958578288	0.1877437052
2167	0.009957338995	0.1877200858
2168	0.009957011859	0.1877104838
2169	0.009956737574	0.1877028912
2170	0.009956372165	0.18769524
2171	0.009955851844	0.1876799367
2172	0.009955377086	0.1876672251
2173	0.009954198847	0.1876404006
2174	0.009953823414	0.187629862
2175	0.009953362325	0.1876205177
2176	0.009952676157	0.1876014002
2177	0.009951505208	0.1875769953
2178	0.009950936592	0.1875634799
2179	0.009950105537	0.1875450562
2180	0.009949469488	0.18752493
2181	0.00994889267	0.1875078341
2182	0.009948615652	0.1874992321
2183	0.009948163675	0.187488083
2184	0.00994746475	0.187476136
2185	0.009946788607	0.1874583746
2186	0.009946486074	0.1874488856
2187	0.009945987623	0.1874375195
2188	0.009945555693	0.1874262403
2189	0.009944467667	0.1874037965
2190	0.009943857133	0.1873914746
2191	0.009943373262	0.1873801537
2192	0.009942648823	0.1873642119
2193	0.009941732111	0.1873400387
2194	0.009941273755	0.1873320711
2195	0.009940897411	0.187323714
2196	0.009940111918	0.1873053933
2197	0.009939264461	0.1872887833
2198	0.009938881738	0.1872795874
2199	0.009938159121	0.1872616906
2200	0.009937460197	0.1872468287
2201	0.00993693532	0.1872351876
2202	0.009936564444	0.1872267775
2203	0.009936097886	0.1872182502
2204	0.009935732477	0.1872050497
2205	0.009934785694	0.1871899497
2206	0.009934163314	0.1871760266
2207	0.009933735941	0.1871651893
2208	0.009933218354	0.1871514981
2209	0.009932701678	0.1871377572
2210	0.009932433772	0.1871322061
2211	0.00993191254	0.18712085
2212	0.009930639532	0.1871014671
2213	0.009930196667	0.1870918918
2214	0.009929558796	0.1870802703
2215	0.009929108641	0.1870663975
2216	0.009929011138	0.1870651017
2217	0.009928826155	0.187059149
2218	0.009928151834	0.187039292
2219	0.0099273873	0.187027521
2220	0.009926996376	0.1870195011
2221	0.009926536198	0.1870116953
2222	0.00992596667	0.1869991721
2223	0.009925343379	0.1869843869
2224	0.009924937875	0.1869756926
2225	0.009924574288	0.1869681773
2226	0.009924485898	0.1869660913
2227	0.009923866251	0.1869529412
2228	0.009923319505	0.1869388055
2229	0.009922917646	0.1869292414
2230	0.009922688924	0.1869253903
2231	0.00992238639	0.1869187798
2232	0.009921876093	0.1869049535
2233	0.009920903796	0.186873202
2234	0.009920384386	0.1868558611
2235	0.00992002809	0.186848741
2236	0.009919556976	0.186837514
2237	0.009918854407	0.1868248231
2238	0.009917802831	0.1868088338
2239	0.009917280688	0.1867986679
2240	0.009916961752	0.1867943067
2241	0.009916627325	0.1867880038
2242	0.009916328437	0.186779476
2243	0.009916161679	0.1867750558
2244	0.009915690566	0.1867614434
2245	0.009914999843	0.1867484253
2246	0.009914400244	0.1867345376
2247	0.009913868988	0.1867197021
2248	0.009913081673	0.186706769
2249	0.009912790075	0.1866989305
2250	0.0099125085	0.1866908867
2251	0.009911764013	0.1866734509
2252	0.009911231847	0.1866595869
2253	0.00991072155	0.1866442378
2254	0.00991029691	0.1866350882
2255	0.009910111016	0.1866303131
2256	0.00990955789	0.1866147076
2257	0.009908799735	0.1865933382
2258	0.009908335912	0.1865842448
2259	0.009907852041	0.1865708138
2260	0.009907014607	0.1865455804
2261	0.00990636489	0.1865305736
2262	0.009905891954	0.1865229818
2263	0.0099052231	0.1865086474
2264	0.009904469501	0.1864894647
2265	0.009903599263	0.1864661947
2266	0.00990323841	0.1864594409
2267	0.009902506681	0.1864416314
2268	0.009901988182	0.1864332735
2269	0.009901734856	0.1864260981
2270	0.009901402252	0.1864149141
2271	0.009900162048	0.1863811919
2272	0.009899361976	0.1863645778
2273	0.009898904531	0.1863571259
2274	0.009898293086	0.1863474928
2275	0.00989791492	0.1863382505
2276	0.009897092066	0.1863206447
2277	0.009896704787	0.1863134943
2278	0.009896516159	0.1863087598
2279	0.009895635897	0.1862889304
2280	0.009895419932	0.1862843323
2281	0.00989521308	0.1862804189
2282	0.009894689114	0.1862712613
2283	0.009894204332	0.1862560954
2284	0.009893081679	0.1862318567
2285	0.009892632435	0.1862224128
2286	0.009891891593	0.1862028679
2287	0.009891621865	0.1861981209
2288	0.00989146422	0.1861934422
2289	0.009890840928	0.1861814122
2290	0.009890686928	0.186174834
2291	0.009890341567	0.1861672277
2292	0.009889632618	0.1861526407
2293	0.009889149659	0.1861372497
2294	0.009888577397	0.1861246775
2295	0.00988775181	0.1861104495
2296	0.009886878837	0.1860912063
2297	0.009886584505	0.1860820491
2298	0.00988628744	0.1860742431
2299	0.009885748894	0.1860663388
2300	0.009885075485	0.1860509995
2301	0.009883842571	0.1860211988
2302	0.009882955019	0.1859998004
2303	0.009882360887	0.1859867094
2304	0.009881849679	0.1859770571
2305	0.009881252814	0.1859599757
2306	0.009880588517	0.1859435103
2307	0.009879964314	0.1859270727
2308	0.009879528739	0.1859182408
2309	0.009879182466	0.1859051538
2310	0.009878355056	0.1858854971
2311	0.009877688937	0.1858669659
2312	0.009877223291	0.1858593274
2313	0.009876879752	0.1858513355
2314	0.009876444177	0.1858444711
2315	0.009876163513	0.1858365669
2316	0.009875635903	0.1858247687
2317	0.009874765664	0.1858075949
2318	0.009874505048	0.1858037499
2319	0.009873942811	0.1857897034
2320	0.009873533662	0.1857806
2321	0.009873241152	0.1857718003
2322	0.009872966868	0.1857633828
2323	0.009872616039	0.1857565446
2324	0.009872173174	0.185745909
2325	0.009871756735	0.1857384421
2326	0.009871104284	0.1857235271
2327	0.00986993698	0.1857086893
2328	0.009869575216	0.1857017607
2329	0.009869072209	0.1856933008
2330	0.009868700421	0.1856835351
2331	0.009867821981	0.1856696169
2332	0.009867086607	0.1856526741
2333	0.009866222747	0.1856281898
2334	0.009865889232	0.1856183814
2335	0.009865256828	0.1856089063
2336	0.009864614401	0.1855948941
2337	0.009864315513	0.185588521
2338	0.009863475345	0.185569037
2339	0.00986313454	0.1855609442
2340	0.009862416479	0.1855430977
2341	0.009862127614	0.1855341689
2342	0.009861286536	0.1855166243
2343	0.009860909281	0.1855096296
2344	0.009860543872	0.1855005714
2345	0.009860046332	0.1854896362
2346	0.009859511432	0.1854789067
2347	0.009858343216	0.1854543306
2348	0.009858052529	0.1854492007
2349	0.009857583238	0.1854351273
2350	0.009857100279	0.1854238639
2351	0.009856655591	0.185412295
2352	0.009855984915	0.1853996933
2353	0.009855604926	0.1853936674
2354	0.009854949742	0.1853830503
2355	0.00985456793	0.1853727275
2356	0.009853985645	0.1853592678
2357	0.009853404271	0.1853517263
2358	0.009852190493	0.1853236226
2359	0.00985188067	0.1853158634
2360	0.009851468788	0.1853069826
2361	0.009850607662	0.1852896526
2362	0.009850349779	0.1852816558
2363	0.009849579778	0.1852612345
2364	0.009848639373	0.1852426015
2365	0.009848385136	0.1852370329
2366	0.00984792678	0.1852246554
2367	0.009846870648	0.1852045624
2368	0.009846149854	0.1851887974
2369	0.009845793557	0.1851813179
2370	0.009845324266	0.1851719189
2371	0.009845144751	0.1851655804
2372	0.009844372927	0.1851460913
2373	0.00984386263	0.185134446
2374	0.009843469883	0.185124897
2375	0.009842760024	0.1851075007
2376	0.009842289822	0.1850945533
2377	0.009841918945	0.1850857801
2378	0.009841659241	0.1850806794
2379	0.00984127834	0.1850679172
2380	0.009840726126	0.1850543368
2381	0.009840003509	0.1850414743
2382	0.009839375662	0.1850309651
2383	0.009838915483	0.1850173031
2384	0.009838602927	0.1850100826
2385	0.009837926783	0.1849965472
2386	0.009837460226	0.1849828729
2387	0.009836924414	0.1849716706
2388	0.009836269229	0.184955935
2389	0.00983589653	0.1849464457
2390	0.009835401725	0.1849328169
2391	0.009834443095	0.1849126724
2392	0.009833883591	0.1848975528
2393	0.009833367827	0.184883467
2394	0.009832824725	0.1848722291
2395	0.00983245476	0.1848623214
2396	0.009831487018	0.1848379394
2397	0.009830295111	0.1848247168
2398	0.009829904187	0.1848169464
2399	0.009829762944	0.1848143727
2400	0.009829139653	0.1847994127
2401	0.009828388787	0.184790655
2402	0.009827722667	0.1847770838
2403	0.009827070216	0.1847603353
2404	0.009826657423	0.1847508163
2405	0.009826297481	0.1847435361
2406	0.009825921137	0.1847354663
2407	0.009825433621	0.1847247621
