iter	MAPE	RMSE	R2	MAE
8350	0.1417589693	155286.1355	0.9904112006	103094.3101
8351	0.14173232	155282.0595	0.990411704	103090.2749
8352	0.1417287134	155273.2349	0.9904127937	103085.0895
8353	0.141725259	155268.6902	0.9904133549	103083.1771
8354	0.1417226477	155264.2126	0.9904139078	103078.9415
8355	0.141720039	155258.4615	0.990414618	103075.4042
8356	0.1417189282	155253.3192	0.9904152529	103072.2932
8357	0.1417244418	155247.8738	0.9904159253	103069.0625
8358	0.14172267	155241.6371	0.9904166953	103066.5787
8359	0.141722663	155234.1784	0.9904176161	103062.3274
8360	0.1417221927	155232.7973	0.9904177866	103061.5227
8361	0.141717586	155224.5742	0.9904188018	103056.4312
8362	0.1417144703	155219.7584	0.9904193963	103054.1934
8363	0.1417018523	155214.497	0.9904200458	103050.8439
8364	0.141688865	155208.4071	0.9904207975	103046.4939
8365	0.1416912014	155202.0476	0.9904215825	103044.2565
8366	0.1416848104	155200.8386	0.9904217317	103042.554
8367	0.1416787543	155186.7439	0.9904234714	103036.1361
8368	0.1416757872	155183.5999	0.9904238594	103033.3301
8369	0.1416702784	155180.747	0.9904242115	103031.4982
8370	0.1416690625	155174.4233	0.9904249919	103028.1688
8371	0.141666877	155163.8459	0.9904262972	103023.4309
8372	0.1416677546	155157.1802	0.9904271198	103020.9426
8373	0.1416670698	155146.041	0.9904284942	103018.1909
8374	0.1416717929	155142.4867	0.9904289328	103015.8405
8375	0.1416714688	155134.4166	0.9904299285	103011.5425
8376	0.1416705029	155128.8203	0.9904306189	103009.7301
8377	0.1416579423	155124.8397	0.99043111	103006.0922
8378	0.1416579167	155117.6694	0.9904319946	103002.1522
8379	0.1416543713	155112.526	0.9904326291	102997.5997
8380	0.1416507871	155105.8297	0.9904334551	102994.5822
8381	0.1416502374	155096.2157	0.990434641	102990.9539
8382	0.1416516018	155082.3129	0.9904363558	102986.8744
8383	0.1416515673	155079.4944	0.9904367035	102985.4123
8384	0.141651805	155077.4484	0.9904369558	102985.1845
8385	0.1416506823	155071.4966	0.9904376898	102983.3846
8386	0.1416496743	155068.8238	0.9904380195	102982.2813
8387	0.1416488548	155067.2786	0.99043821	102981.7784
8388	0.1416480131	155065.8655	0.9904383843	102980.2847
8389	0.1416459116	155065.0894	0.99043848	102979.7563
8390	0.1416326325	155059.4313	0.9904391778	102974.7712
8391	0.1416300127	155053.4903	0.9904399104	102972.8503
8392	0.1416123971	155046.2556	0.9904408025	102967.1945
8393	0.1415994191	155042.6142	0.9904412515	102963.6876
8394	0.1416014255	155038.7269	0.9904417308	102961.5865
8395	0.1415981049	155031.4734	0.9904426252	102958.7875
8396	0.1415962815	155020.8021	0.9904439408	102954.4756
8397	0.1415963418	155020.7123	0.9904439519	102954.3996
8398	0.1415965468	155018.6529	0.9904442058	102953.1285
8399	0.1415967977	155014.8347	0.9904446765	102951.7987
8400	0.1415976956	155000.8652	0.9904463987	102947.1294
8401	0.1415975827	154993.1369	0.9904473513	102944.055
8402	0.1415934599	154990.4312	0.9904476848	102942.6501
8403	0.1415856402	154985.4987	0.9904482928	102939.5859
8404	0.1415807071	154982.0476	0.9904487182	102937.319
8405	0.1415784875	154977.1896	0.990449317	102935.0646
8406	0.1415737753	154970.8786	0.9904500948	102931.5638
8407	0.1415730315	154967.9411	0.9904504568	102930.5798
8408	0.141566483	154962.2999	0.9904511521	102926.8956
8409	0.1415443897	154957.9755	0.990451685	102922.8747
8410	0.1415444967	154953.4257	0.9904522457	102921.6299
8411	0.1415398298	154945.0148	0.9904532822	102914.6265
8412	0.1415403606	154941.298	0.9904537402	102912.3225
8413	0.1415411669	154928.9356	0.9904552635	102908.3513
8414	0.1415377882	154926.5074	0.9904555627	102907.1149
8415	0.141536652	154921.1254	0.9904562258	102905.2989
8416	0.1415295088	154894.5826	0.9904594958	102903.184
8417	0.1415281617	154892.1398	0.9904597967	102901.5095
8418	0.1415302596	154888.9343	0.9904601916	102899.2857
8419	0.141531032	154885.698	0.9904605902	102896.3994
8420	0.1415184049	154881.688	0.9904610842	102894.1591
8421	0.1415139135	154870.9285	0.9904624095	102889.036
8422	0.141513823	154867.9528	0.990462776	102887.3494
8423	0.1415164933	154858.7451	0.99046391	102882.3613
8424	0.1415158818	154857.0211	0.9904641223	102880.9408
8425	0.1415168892	154848.3429	0.9904651911	102877.9779
8426	0.1415160293	154843.089	0.9904658381	102875.1528
8427	0.1415154596	154837.5203	0.9904665238	102872.2204
8428	0.1415137942	154831.2156	0.9904673002	102870.4103
8429	0.141498106	154823.1885	0.9904682886	102867.3744
8430	0.1414965331	154816.5504	0.9904691059	102864.3967
8431	0.1414795032	154812.9793	0.9904695456	102860.8029
8432	0.1414773732	154805.3501	0.9904704849	102857.2601
8433	0.1414759516	154804.4077	0.9904706009	102856.7841
8434	0.1414568612	154801.6048	0.990470946	102852.6407
8435	0.1414569474	154796.4698	0.9904715782	102851.6202
8436	0.1414526656	154787.7945	0.9904726462	102848.6807
8437	0.1414410842	154782.9805	0.9904732388	102845.7284
8438	0.1414352534	154779.6404	0.9904736499	102844.0915
8439	0.1414299677	154771.2036	0.9904746884	102840.4926
8440	0.1414299689	154765.2183	0.9904754251	102837.9367
8441	0.141431603	154762.163	0.9904758012	102835.8955
8442	0.1414301316	154758.802	0.9904762149	102833.8373
8443	0.1414280198	154753.7056	0.9904768421	102830.5862
8444	0.1414311909	154748.2845	0.9904775093	102826.5447
8445	0.1414318034	154745.8678	0.9904778067	102825.6558
8446	0.1414331409	154740.4986	0.9904784675	102821.8196
8447	0.1414328127	154733.2758	0.9904793564	102818.4011
8448	0.1414297209	154722.4028	0.9904806943	102812.7964
8449	0.1414209825	154717.0019	0.9904813589	102809.2979
8450	0.1414222584	154714.8205	0.9904816273	102807.755
8451	0.1414218177	154710.5637	0.9904821511	102806.0995
8452	0.1414214176	154705.4964	0.9904827745	102804.9729
8453	0.1414069525	154700.7316	0.9904833608	102801.5508
8454	0.1414044478	154689.5541	0.9904847359	102797.6879
8455	0.1413995847	154682.0001	0.9904856652	102793.0322
8456	0.1413947665	154675.9912	0.9904864044	102789.6309
8457	0.1413903438	154672.1432	0.9904868778	102787.3828
8458	0.1413892347	154665.9663	0.9904876376	102784.2564
8459	0.1413895242	154665.768	0.990487662	102784.1183
8460	0.1413910721	154658.1973	0.9904885932	102780.9224
8461	0.1413850202	154653.9856	0.9904891112	102777.5313
8462	0.1413886521	154650.3471	0.9904895587	102776.5445
8463	0.1413870551	154649.4392	0.9904896704	102776.0759
8464	0.141379584	154645.7157	0.9904901284	102773.2755
8465	0.1413673255	154643.5886	0.99049039	102770.1436
8466	0.1413625164	154639.4219	0.9904909024	102767.7313
8467	0.1413626733	154636.4047	0.9904912735	102766.0251
8468	0.1413593791	154628.5126	0.990492244	102762.643
8469	0.1413581845	154625.295	0.9904926397	102760.8911
8470	0.1413581451	154625.1913	0.9904926525	102760.7748
8471	0.1413577019	154620.3138	0.9904932522	102759.6718
8472	0.1413652815	154616.1959	0.9904937586	102756.83
8473	0.1413627884	154613.2631	0.9904941193	102754.0734
8474	0.1413653363	154606.3779	0.9904949659	102751.5067
8475	0.1413631872	154602.6918	0.9904954191	102749.5177
8476	0.141360107	154594.7311	0.9904963979	102744.9878
8477	0.1413541743	154591.5368	0.9904967906	102743.2417
8478	0.1413540547	154586.6071	0.9904973967	102741.8876
8479	0.1413388063	154581.2327	0.9904980574	102739.097
8480	0.1413377859	154571.0988	0.9904993032	102734.7769
8481	0.1413345252	154569.6724	0.9904994785	102734.2029
8482	0.1413286507	154562.3954	0.9905003731	102729.1967
8483	0.1413245364	154559.9547	0.9905006731	102727.2216
8484	0.141319623	154558.0846	0.990500903	102725.6405
8485	0.1413176642	154549.5004	0.9905019581	102721.6205
8486	0.1413161064	154541.5016	0.9905029412	102717.6854
8487	0.1413161092	154535.7904	0.9905036432	102715.1872
8488	0.141301687	154528.5782	0.9905045295	102712.8703
8489	0.141289758	154526.1007	0.990504834	102710.561
8490	0.1412876509	154523.2415	0.9905051854	102708.4601
8491	0.1412789518	154513.1827	0.9905064215	102700.7369
8492	0.1412777289	154507.5673	0.9905071115	102697.1509
8493	0.1412808305	154501.0201	0.990507916	102694.5827
8494	0.141282227	154494.2008	0.9905087539	102689.9089
8495	0.1412720673	154491.6199	0.990509071	102688.3024
8496	0.1412683061	154466.3508	0.9905121755	102686.8467
8497	0.1412548207	154458.5601	0.9905131325	102682.318
8498	0.1412598141	154454.7051	0.9905136061	102679.4398
8499	0.141258792	154449.1326	0.9905142906	102677.6943
8500	0.1412535408	154442.5622	0.9905150976	102675.5199
8501	0.1412488717	154436.9775	0.9905157836	102672.0831
8502	0.1412457736	154429.5086	0.9905167009	102670.422
8503	0.1412441677	154423.2124	0.9905174741	102666.1738
8504	0.1412445014	154419.1204	0.9905179767	102664.3996
8505	0.1412410352	154414.6608	0.9905185244	102661.6131
8506	0.1412393097	154406.882	0.9905194796	102658.2805
8507	0.141222426	154379.398	0.9905228543	102654.3799
8508	0.1412182195	154377.031	0.9905231449	102652.8431
8509	0.1412176996	154367.1853	0.9905243537	102648.619
8510	0.1412192037	154364.8268	0.9905246433	102647.2157
8511	0.141207415	154362.661	0.9905249091	102643.9512
8512	0.1412081935	154358.0118	0.9905254799	102641.9511
8513	0.1412055211	154350.4266	0.990526411	102637.8594
8514	0.1412087674	154348.4649	0.9905266518	102636.5066
8515	0.1412115722	154340.4421	0.9905276366	102632.9224
8516	0.141209201	154329.384	0.9905289939	102628.8668
8517	0.1412109682	154323.5469	0.9905297103	102626.5433
8518	0.1412072934	154320.2424	0.9905301159	102623.9392
8519	0.141210173	154316.7523	0.9905305442	102622.6191
8520	0.1412044738	154309.2187	0.9905314688	102620.0201
8521	0.1412029831	154303.3549	0.9905321884	102617.0137
8522	0.141199225	154278.8061	0.9905352007	102615.5795
8523	0.1411982348	154273.3243	0.9905358733	102612.4379
8524	0.1411944001	154266.4972	0.9905367109	102609.797
8525	0.1411944542	154266.0445	0.9905367665	102609.4494
8526	0.1411875095	154263.0647	0.990537132	102606.9086
8527	0.1411784694	154257.5684	0.9905378063	102603.9511
8528	0.1411736252	154251.2639	0.9905385798	102598.7712
8529	0.1411732698	154240.149	0.9905399432	102595.5212
8530	0.1411689458	154227.6822	0.9905414724	102589.2965
8531	0.1411713155	154225.1258	0.990541786	102588.6528
8532	0.1411582899	154218.2069	0.9905426346	102584.2473
8533	0.1411553327	154216.8849	0.9905427968	102582.9859
8534	0.1411542744	154213.7799	0.9905431776	102581.4086
8535	0.1411539779	154204.7257	0.990544288	102576.6933
8536	0.1411472027	154201.6521	0.9905446649	102574.3626
8537	0.1411427695	154194.1637	0.9905455833	102569.6689
8538	0.1411389551	154187.3153	0.9905464231	102565.652
8539	0.1411336902	154180.8657	0.9905472139	102562.985
8540	0.1411337681	154178.1238	0.9905475501	102562.4475
8541	0.1411266451	154175.1357	0.9905479165	102560.2496
8542	0.1411224504	154171.9528	0.9905483068	102558.8712
8543	0.1411196765	154167.0487	0.9905489081	102557.0787
8544	0.1410906824	154163.5465	0.9905493375	102553.0852
8545	0.1410921245	154158.371	0.990549972	102550.8856
8546	0.1410930306	154153.5939	0.9905505577	102548.4358
8547	0.141086372	154151.9492	0.9905507593	102547.3234
8548	0.1410865108	154131.7371	0.9905532371	102538.7646
8549	0.1410831376	154123.5632	0.990554239	102533.8888
8550	0.1410787929	154114.5544	0.9905553432	102529.4061
8551	0.1410742973	154110.8381	0.9905557987	102527.318
8552	0.1410758916	154101.9623	0.9905568865	102524.3174
8553	0.1410708233	154094.6198	0.9905577864	102521.8218
8554	0.1410701732	154088.5193	0.990558534	102517.9784
8555	0.1410689098	154081.4555	0.9905593996	102514.1793
8556	0.1410658194	154078.0609	0.9905598156	102511.7259
8557	0.1410646836	154070.9959	0.9905606813	102509.6069
8558	0.1410615906	154068.488	0.9905609886	102508.2254
8559	0.1410594066	154065.5573	0.9905613477	102505.8707
8560	0.141040233	154058.6506	0.9905621939	102500.3613
8561	0.1410369531	154052.4044	0.9905629592	102497.8595
8562	0.1410278375	154043.5626	0.9905640425	102492.4064
8563	0.1410263694	154029.8759	0.9905657191	102487.1885
8564	0.1410213209	154024.038	0.9905664343	102483.7636
8565	0.1410201402	154019.4957	0.9905669907	102481.2746
8566	0.1410194039	154011.4891	0.9905679714	102476.4549
8567	0.1410172924	154002.8419	0.9905690305	102471.3546
8568	0.141018205	153992.8008	0.9905702603	102466.8962
8569	0.1410197006	153985.682	0.9905711321	102463.1323
8570	0.141003894	153977.5878	0.9905721233	102459.9799
8571	0.1409984485	153973.9125	0.9905725734	102457.1571
8572	0.1409885636	153946.1172	0.9905759767	102454.8256
8573	0.1409841313	153943.8752	0.9905762512	102453.8798
8574	0.1409870264	153939.7308	0.9905767586	102451.8892
8575	0.1409837132	153937.4079	0.990577043	102450.0071
8576	0.1409810786	153933.9182	0.9905774702	102447.66
8577	0.1409810829	153923.4869	0.9905787472	102443.9529
8578	0.1409767974	153914.4559	0.9905798527	102439.4238
8579	0.1409756144	153907.7446	0.9905806742	102438.0421
8580	0.1409748687	153902.6871	0.9905812933	102435.863
8581	0.1409715199	153895.0381	0.9905822295	102430.5368
8582	0.1409733935	153884.5964	0.9905835074	102425.5898
8583	0.1409791135	153880.7125	0.9905839827	102423.8327
8584	0.1409791837	153874.7673	0.9905847103	102421.9319
8585	0.1409693223	153872.3282	0.9905850088	102419.7688
8586	0.140960543	153862.6638	0.9905861914	102413.1664
8587	0.140958173	153855.1957	0.9905871052	102410.5269
8588	0.1409537455	153850.3124	0.9905877027	102407.2051
8589	0.1409435604	153844.9293	0.9905883614	102402.8191
8590	0.1409384411	153841.8071	0.9905887434	102400.3195
8591	0.1409396725	153836.8812	0.9905893461	102398.1557
8592	0.1409401299	153830.8275	0.9905900867	102395.9897
8593	0.1409385101	153822.7922	0.9905910697	102391.5221
8594	0.1409335056	153819.962	0.9905914159	102389.2196
8595	0.140929209	153816.4216	0.990591849	102387.2974
8596	0.1409263911	153811.1079	0.9905924991	102382.7839
8597	0.1409250435	153803.8438	0.9905933876	102379.0589
8598	0.1409189119	153799.4274	0.9905939278	102374.5869
8599	0.1409067321	153795.4391	0.9905944156	102371.7138
8600	0.1409063248	153791.5494	0.9905948914	102370.2463
8601	0.1409044204	153786.5174	0.9905955069	102367.3005
8602	0.1409054346	153781.7783	0.9905960865	102364.3798
8603	0.1408872412	153779.0745	0.9905964171	102361.2417
8604	0.1408836564	153771.7527	0.9905973126	102358.6991
8605	0.1408818093	153764.6116	0.9905981859	102354.8057
8606	0.1408667768	153757.358	0.9905990729	102349.7606
8607	0.1408686226	153751.6983	0.990599765	102347.1757
8608	0.140868169	153749.4214	0.9906000434	102346.1856
8609	0.1408669422	153743.7932	0.9906007315	102344.0581
8610	0.1408676503	153735.9961	0.9906016849	102340.6094
8611	0.1408703365	153729.8721	0.9906024336	102337.945
8612	0.1408615647	153725.0276	0.9906030259	102335.2985
8613	0.1408433663	153720.9358	0.9906035262	102331.7135
8614	0.1408172057	153718.5966	0.9906038121	102327.5683
8615	0.1408152849	153713.9391	0.9906043815	102325.3875
8616	0.1408100342	153711.5791	0.99060467	102323.025
8617	0.1408107325	153705.1156	0.9906054601	102320.223
8618	0.1408117726	153701.1044	0.9906059505	102317.84
8619	0.140812981	153698.3667	0.9906062851	102316.2771
8620	0.1408100801	153692.3593	0.9906070194	102312.5014
8621	0.1407892135	153686.7678	0.9906077029	102306.5135
8622	0.1407869866	153678.2124	0.9906087485	102301.8256
8623	0.1407899474	153671.3971	0.9906095815	102297.6175
8624	0.1407887014	153667.4429	0.9906100647	102296.5514
8625	0.1407760938	153653.2409	0.9906118003	102289.9507
8626	0.1407765223	153646.9769	0.9906125657	102286.0101
8627	0.1407766009	153646.9198	0.9906125727	102285.9734
8628	0.1407689962	153641.3107	0.9906132581	102282.2487
8629	0.1407715679	153634.2862	0.9906141164	102279.8233
8630	0.1407689639	153623.9149	0.9906153836	102276.0819
8631	0.1407710366	153620.3523	0.9906158188	102274.3192
8632	0.1407686584	153612.6564	0.990616759	102270.2352
8633	0.1407647454	153609.5321	0.9906171407	102268.6268
8634	0.1407602349	153603.6097	0.9906178642	102264.868
8635	0.1407637981	153599.4075	0.9906183776	102262.8658
8636	0.1407641247	153598.7784	0.9906184544	102262.5675
8637	0.1407636349	153595.5234	0.990618852	102261.5425
8638	0.1407604744	153589.2199	0.990619622	102258.4938
8639	0.1407424743	153586.6789	0.9906199324	102255.9876
8640	0.1407416052	153575.5437	0.9906212925	102250.8414
8641	0.1407409973	153565.7659	0.9906224867	102245.8588
8642	0.1407381689	153558.6761	0.9906233525	102242.1827
8643	0.1407243113	153551.4026	0.9906242408	102237.8341
8644	0.1407205891	153544.1719	0.9906251238	102235.878
8645	0.1407165233	153536.2673	0.990626089	102231.7377
8646	0.1407072981	153529.7504	0.9906268847	102227.4148
8647	0.1407030981	153524.1725	0.9906275658	102223.8725
8648	0.1406980518	153518.437	0.9906282661	102220.2524
8649	0.1406925531	153512.5919	0.9906289797	102216.5789
8650	0.1406909346	153507.1602	0.9906296428	102214.2463
8651	0.1406883362	153500.6934	0.9906304323	102210.8486
8652	0.1406789887	153493.3946	0.9906313233	102205.5829
8653	0.1406751582	153489.2336	0.9906318312	102204.0976
8654	0.1406646576	153484.4561	0.9906324144	102201.2533
8655	0.1406632181	153478.9128	0.9906330911	102198.4607
8656	0.140665351	153475.8226	0.9906334683	102196.6033
8657	0.1406543254	153469.5921	0.9906342287	102193.231
8658	0.140648056	153466.4793	0.9906346086	102190.7474
8659	0.1406440046	153463.3019	0.9906349964	102188.0654
8660	0.1406436663	153459.7279	0.9906354326	102186.3312
8661	0.1406465342	153453.4821	0.9906361949	102184.4424
8662	0.1406454979	153447.9213	0.9906368735	102181.9612
8663	0.1406410732	153441.6246	0.9906376419	102177.9926
8664	0.1406290681	153438.4473	0.9906380297	102175.4443
8665	0.1406275553	153432.4991	0.9906387555	102172.7347
8666	0.1406273428	153432.4248	0.9906387646	102172.6237
8667	0.140612967	153420.9863	0.9906401603	102168.8329
8668	0.1406089183	153417.5568	0.9906405788	102167.2298
8669	0.1406066732	153413.1471	0.9906411168	102164.8553
8670	0.1405975292	153408.6456	0.990641666	102163.2255
8671	0.1405901051	153405.4449	0.9906420565	102161.282
8672	0.1405897917	153399.4455	0.9906427884	102158.8064
8673	0.1405859652	153394.0329	0.9906434487	102155.3134
8674	0.140584931	153385.3784	0.9906445045	102153.1408
8675	0.1405862679	153380.9969	0.990645039	102151.3432
8676	0.1405830421	153371.8543	0.9906461542	102146.2358
8677	0.140577433	153369.077	0.990646493	102144.2762
8678	0.1405749626	153364.0419	0.9906471071	102143.0821
8679	0.1405732936	153354.6928	0.9906482474	102138.0395
8680	0.1405758417	153347.5373	0.99064912	102134.7953
8681	0.1405739789	153343.6245	0.9906495972	102132.6203
8682	0.1405693401	153340.1901	0.9906500161	102130.6246
8683	0.1405665059	153335.4201	0.9906505978	102128.1919
8684	0.1405485537	153331.5156	0.9906510739	102124.7809
8685	0.1405424717	153328.4093	0.9906514527	102123.2249
8686	0.1405335063	153324.4442	0.9906519362	102120.3211
8687	0.140527565	153319.3773	0.990652554	102116.6671
8688	0.1405248097	153310.8777	0.9906535904	102113.5616
8689	0.1405232861	153306.9308	0.9906540716	102111.3776
8690	0.140518223	153301.4945	0.9906547344	102110.1427
8691	0.1405098483	153297.6299	0.9906552056	102107.3468
8692	0.140503866	153291.4907	0.9906559541	102104.6738
8693	0.140495188	153273.7231	0.99065812	102102.2071
8694	0.1404927026	153266.2286	0.9906590336	102099.16
8695	0.1404850038	153257.9094	0.9906600476	102093.2536
8696	0.1404815152	153251.9082	0.990660779	102089.3935
8697	0.1404813873	153251.8354	0.9906607879	102089.2929
8698	0.1404829273	153249.156	0.9906611145	102087.0803
8699	0.1404812997	153247.2547	0.9906613462	102086.2605
8700	0.1404789768	153238.1135	0.9906624603	102083.8022
8701	0.140480013	153231.5651	0.9906632583	102080.6758
8702	0.1404766195	153225.9452	0.9906639431	102076.7412
8703	0.1404740957	153218.8602	0.9906648065	102073.3668
8704	0.1404745353	153214.633	0.9906653216	102071.3727
8705	0.140474106	153204.648	0.9906665382	102069.5841
8706	0.1404742283	153202.9939	0.9906667398	102068.9671
8707	0.1404657723	153196.3117	0.9906675539	102064.3192
8708	0.1404658583	153196.2152	0.9906675657	102064.1768
8709	0.1404651023	153190.4358	0.9906682698	102063.0424
8710	0.1404535871	153186.422	0.9906687588	102057.5739
8711	0.1404525956	153183.9577	0.990669059	102055.9933
8712	0.140447343	153181.6884	0.9906693355	102053.1055
8713	0.1404351361	153174.515	0.9906702094	102047.7575
8714	0.1404337542	153170.6768	0.9906706769	102046.8752
8715	0.1404363717	153165.3226	0.9906713291	102043.3649
8716	0.1404350009	153163.0433	0.9906716068	102041.3756
8717	0.1404336923	153161.1517	0.9906718372	102040.2311
8718	0.1404308398	153155.3183	0.9906725478	102036.3841
8719	0.1404186885	153151.2543	0.9906730428	102032.0243
8720	0.1404128375	153145.4236	0.9906737529	102028.6051
8721	0.140394141	153138.8313	0.9906745558	102022.3842
8722	0.1403920219	153131.6284	0.990675433	102019.7817
8723	0.1403900463	153124.6491	0.990676283	102015.9276
8724	0.1403810688	153114.6948	0.9906774952	102012.1183
8725	0.1403781524	153107.0777	0.9906784227	102007.9254
8726	0.1403733344	153102.2418	0.9906790115	102004.3729
8727	0.1403698537	153097.7794	0.9906795549	102001.922
8728	0.140362378	153092.2864	0.9906802237	101996.6794
8729	0.1403583395	153090.5839	0.990680431	101995.5571
8730	0.1403590423	153080.6283	0.9906816431	101993.6345
8731	0.1403628657	153079.184	0.9906818189	101992.2868
8732	0.1403578687	153076.6247	0.9906821305	101990.6031
8733	0.1403528755	153069.9342	0.990682945	101986.8001
8734	0.1403503149	153063.9562	0.9906836727	101984.8034
8735	0.14034981	153060.339	0.990684113	101982.9254
8736	0.1403365033	153056.8952	0.9906845322	101979.9492
8737	0.1403381535	153046.5528	0.9906857911	101975.7463
8738	0.1403393428	153040.026	0.9906865855	101972.4824
8739	0.140338786	153035.722	0.9906871094	101970.8942
8740	0.1403353029	153027.7138	0.990688084	101966.8435
8741	0.1403356583	153021.1152	0.990688887	101964.7285
8742	0.1403364762	153016.9974	0.9906893882	101962.2506
8743	0.140335692	153009.246	0.9906903314	101958.141
8744	0.1403318195	153004.8686	0.9906908641	101955.8905
8745	0.1403195421	153000.7847	0.990691361	101951.7147
8746	0.1403189135	152998.7056	0.990691614	101950.6807
8747	0.1403183875	152996.3067	0.9906919059	101948.9606
8748	0.1403124014	152991.1565	0.9906925326	101945.5303
8749	0.1403110622	152983.456	0.9906934695	101944.1589
8750	0.14028704	152976.1735	0.9906943555	101938.1985
8751	0.1402791026	152968.1349	0.9906953335	101934.4876
8752	0.1402738514	152961.9271	0.9906960887	101932.6476
8753	0.14026562	152959.4622	0.9906963885	101930.9336
8754	0.1402657103	152959.4264	0.9906963929	101930.9294
8755	0.1402586613	152955.229	0.9906969035	101928.2321
8756	0.1402540027	152950.032	0.9906975357	101924.8776
8757	0.1402401629	152945.5128	0.9906980854	101922.0875
8758	0.1402268926	152940.9916	0.9906986353	101918.2053
8759	0.1402274794	152935.1992	0.9906993398	101916.1493
8760	0.1402301771	152927.5855	0.9907002659	101911.6102
8761	0.1402309916	152923.8374	0.9907007217	101909.4536
8762	0.1402318391	152918.8633	0.9907013266	101905.7974
8763	0.1402303121	152913.8147	0.9907019406	101903.5552
8764	0.1402281014	152912.4737	0.9907021037	101902.6077
8765	0.140231735	152907.589	0.9907026977	101900.8448
8766	0.1402192128	152902.258	0.990703346	101898.0208
8767	0.1402157987	152894.424	0.9907042986	101894.5441
8768	0.1402125532	152886.5616	0.9907052546	101890.6382
8769	0.1402110691	152879.1774	0.9907061524	101887.0226
8770	0.1402068048	152875.4367	0.9907066073	101884.4366
8771	0.1402087216	152870.5998	0.9907071953	101882.6453
8772	0.1402037015	152865.4692	0.9907078191	101879.053
8773	0.1402033188	152859.6606	0.9907085252	101874.9118
8774	0.1402044045	152855.6643	0.990709011	101872.2578
8775	0.1401914227	152851.2516	0.9907095475	101870.0431
8776	0.1401877195	152843.0117	0.9907105491	101865.2568
8777	0.1401877228	152842.9557	0.9907105559	101865.1911
8778	0.1401850767	152837.2202	0.9907112531	101863.8075
8779	0.1401877787	152833.2212	0.9907117392	101860.0672
8780	0.1401836295	152828.2479	0.9907123436	101856.1398
8781	0.1401770856	152822.7748	0.9907130089	101852.4394
8782	0.1401779415	152817.3362	0.9907136698	101848.982
8783	0.1401722384	152812.5975	0.9907142457	101847.0061
8784	0.1401714154	152805.112	0.9907151554	101843.7805
8785	0.1401655684	152802.0865	0.9907155231	101841.5342
8786	0.1401570911	152797.9818	0.9907160219	101838.5744
8787	0.1401515477	152785.0892	0.9907175886	101832.8919
8788	0.1401462852	152775.8393	0.9907187125	101827.5916
8789	0.1401454607	152773.2762	0.9907190239	101826.4086
8790	0.1401429083	152768.2086	0.9907196396	101823.6397
8791	0.1401411769	152760.9179	0.9907205254	101818.4852
8792	0.1401441051	152754.1597	0.9907213464	101815.6299
8793	0.1401439872	152754.0635	0.9907213581	101815.5686
8794	0.1401406297	152748.5718	0.9907220252	101813.166
8795	0.1401418754	152742.0518	0.9907228173	101810.0223
8796	0.1401456747	152732.465	0.9907239818	101807.4343
8797	0.1401404915	152723.8483	0.9907250284	101802.553
8798	0.1401419346	152718.1384	0.9907257219	101800.269
8799	0.1401424406	152712.8091	0.9907263692	101798.3615
8800	0.1401428875	152711.3993	0.9907265404	101797.3881
8801	0.140129102	152707.4348	0.9907270219	101794.2263
8802	0.1401195709	152705.6732	0.9907272359	101791.9225
8803	0.140098613	152700.9464	0.9907278099	101788.3549
8804	0.1400956718	152693.3118	0.990728737	101785.8244
8805	0.1400955475	152686.7622	0.9907295324	101781.5173
8806	0.1400902805	152674.5031	0.990731021	101775.2165
8807	0.1400887564	152674.4161	0.9907310315	101775.0298
8808	0.1400857804	152667.8644	0.990731827	101770.6694
8809	0.1400802177	152660.6844	0.9907326988	101766.1508
8810	0.140079953	152657.861	0.9907330415	101764.7577
8811	0.1400801273	152651.2286	0.9907338468	101761.0306
8812	0.1400851642	152644.9901	0.9907346041	101757.8683
8813	0.1400827107	152641.3067	0.9907350513	101756.3334
8814	0.1400720955	152636.4979	0.990735635	101752.322
8815	0.1400636659	152633.3276	0.9907360199	101750.3448
8816	0.1400600989	152626.5039	0.9907368482	101745.9122
8817	0.1400601886	152626.4191	0.9907368585	101745.7826
8818	0.1400602823	152626.3448	0.9907368675	101745.7069
8819	0.1400517876	152621.1044	0.9907375036	101741.9541
8820	0.140051129	152617.6997	0.9907379168	101741.0469
8821	0.1400501038	152613.3432	0.9907384456	101737.5142
8822	0.1400460997	152611.2153	0.9907387039	101736.0342
8823	0.140045224	152610.3028	0.9907388146	101735.4692
8824	0.1400406489	152602.4562	0.9907397669	101732.1261
8825	0.1400367561	152599.0913	0.9907401753	101730.3909
8826	0.1400358347	152596.9943	0.9907404298	101729.5859
8827	0.140043973	152589.2769	0.9907413664	101725.5652
8828	0.1400290455	152586.466	0.9907417075	101722.8129
8829	0.1400282306	152576.5026	0.9907429165	101716.5622
8830	0.1400313558	152569.714	0.9907437402	101712.416
8831	0.1400311403	152567.0133	0.9907440679	101711.0009
8832	0.1400263768	152563.7739	0.990744461	101708.8018
8833	0.1400234098	152558.45	0.9907451069	101706.3448
8834	0.1400230986	152551.0268	0.9907460076	101702.2876
8835	0.1400102127	152544.4178	0.9907468094	101697.8259
8836	0.1400078118	152535.3576	0.9907479085	101692.9504
8837	0.1400047333	152529.2655	0.9907486475	101688.7855
8838	0.1400046237	152525.5121	0.9907491028	101687.3051
