iter	MAPE	RMSE	R2	MAE
2773	0.1745650382	215934.375	0.9820251441	128804.1173
2774	0.1745640144	215927.0216	0.9820263683	128802.264
2775	0.1745637531	215903.4873	0.9820302861	128793.2529
2776	0.1745519686	215883.6494	0.9820335881	128784.1063
2777	0.1745506961	215877.2618	0.9820346513	128782.7082
2778	0.1745481563	215858.9424	0.9820377003	128773.8844
2779	0.1745312156	215840.9975	0.9820406866	128762.9736
2780	0.1744978655	215778.2191	0.9820511322	128752.9934
2781	0.1744995162	215761.8339	0.982053858	128739.6435
2782	0.1744493006	215734.559	0.982058395	128712.9859
2783	0.1744532662	215713.2537	0.9820619385	128701.5122
2784	0.1744366917	215702.3769	0.9820637474	128697.5683
2785	0.1744201532	215681.7925	0.9820671706	128689.7465
2786	0.1744079975	215665.8162	0.9820698272	128681.7623
2787	0.174402689	215639.6662	0.9820741751	128674.2291
2788	0.1743904687	215624.9472	0.9820766221	128666.3743
2789	0.1743454946	215603.8912	0.9820801224	128650.3887
2790	0.1743379249	215573.4266	0.9820851862	128642.6676
2791	0.1743399793	215551.557	0.9820888208	128629.6308
2792	0.174338233	215547.5159	0.9820894924	128627.2646
2793	0.1743399185	215537.2235	0.9820912028	128624.6945
2794	0.1743358126	215516.0273	0.982094725	128617.9912
2795	0.1743400509	215505.567	0.9820964631	128614.8153
2796	0.1743344832	215487.129	0.9820995265	128609.1031
2797	0.1743202394	215462.9786	0.9821035386	128599.4389
2798	0.1743229611	215440.138	0.9821073327	128592.7916
2799	0.1743291572	215421.876	0.982110366	128588.0651
2800	0.1743281691	215414.7531	0.982111549	128586.2375
2801	0.1743368537	215399.6409	0.9821140588	128580.3485
2802	0.174335609	215376.2165	0.9821179487	128573.3019
2803	0.174342764	215372.9289	0.9821184946	128570.476
2804	0.1743425186	215359.4249	0.9821207369	128564.279
2805	0.1743385177	215353.4031	0.9821217368	128562.3327
2806	0.1743384267	215350.7832	0.9821221718	128561.53
2807	0.174334399	215336.305	0.9821245756	128555.441
2808	0.1742677801	215315.8796	0.9821279665	128538.8873
2809	0.1742529361	215281.875	0.9821336111	128527.3151
2810	0.1742410697	215264.8651	0.9821364343	128520.8721
2811	0.1742417897	215260.2251	0.9821372044	128519.1857
2812	0.1742353749	215238.915	0.9821407409	128503.6554
2813	0.1742439007	215219.2436	0.9821440052	128495.1991
2814	0.1742315859	215204.4016	0.9821464679	128489.1907
2815	0.174249961	215188.4504	0.9821491144	128486.5161
2816	0.1742509799	215174.0699	0.9821515002	128480.428
2817	0.17423377	215159.1866	0.9821539693	128470.6551
2818	0.174216065	215146.2692	0.982156112	128464.2499
2819	0.1742026083	215120.5258	0.982160382	128453.9842
2820	0.1742062528	215088.5749	0.9821656809	128442.9492
2821	0.1741605118	215073.487	0.9821681828	128436.8658
2822	0.1741405795	215048.7668	0.9821722817	128416.5077
2823	0.1741444501	215003.3715	0.9821798075	128405.1274
2824	0.1741502412	214987.323	0.9821824678	128398.094
2825	0.1741177088	214966.1844	0.9821859714	128387.4436
2826	0.1740809865	214946.317	0.982189264	128367.0274
2827	0.174043965	214920.9806	0.9821934626	128353.6218
2828	0.1740445334	214908.8152	0.9821954784	128349.9539
2829	0.1740436342	214901.9137	0.9821966219	128348.1738
2830	0.1740427039	214895.1398	0.9821977443	128346.4121
2831	0.1740428519	214848.3503	0.9822054956	128336.6762
2832	0.1740444774	214815.7411	0.9822108968	128327.342
2833	0.1740110186	214793.4837	0.982214583	128315.4581
2834	0.1739904046	214779.0551	0.9822169723	128305.8832
2835	0.173985726	214750.1104	0.9822217651	128294.2111
2836	0.1739918144	214733.4491	0.9822245236	128287.4946
2837	0.1739811164	214705.788	0.9822291028	128272.9514
2838	0.173979137	214701.1013	0.9822298786	128272.1536
2839	0.1739784418	214678.133	0.9822336805	128265.2635
2840	0.1739571171	214655.7379	0.982237387	128256.3799
2841	0.1739158925	214633.1564	0.982241124	128243.8844
2842	0.1739109935	214597.3297	0.9822470522	128223.8645
2843	0.1739203994	214564.1465	0.982252542	128211.6175
2844	0.1739253089	214537.7327	0.9822569113	128202.7392
2845	0.1738805488	214513.0532	0.9822609933	128176.0353
2846	0.1738791685	214503.9322	0.9822625018	128173.7909
2847	0.1738781315	214487.2196	0.9822652656	128165.011
2848	0.1738617671	214431.383	0.982274498	128154.8665
2849	0.1738178953	214416.9801	0.9822768791	128149.0109
2850	0.173786502	214409.4207	0.9822781288	128144.6446
2851	0.1737933363	214377.9205	0.9822833357	128135.4636
2852	0.1737733604	214357.1786	0.9822867638	128112.8835
2853	0.1737239199	214337.2226	0.9822900617	128102.3944
2854	0.1737305626	214326.449	0.9822918421	128095.9151
2855	0.1737194954	214284.5111	0.9822987714	128090.2703
2856	0.1737115144	214274.65	0.9823004006	128087.228
2857	0.1736526488	214256.9031	0.9823033323	128070.5963
2858	0.1736521413	214250.387	0.9823044087	128068.9172
2859	0.1736530138	214237.3761	0.9823065578	128064.5083
2860	0.1736548056	214207.3011	0.9823115252	128055.4384
2861	0.1736404736	214186.8035	0.9823149102	128044.4609
2862	0.1736418579	214171.1557	0.9823174942	128033.1536
2863	0.1736443715	214136.5472	0.9823232084	128022.6646
2864	0.1736481777	214112.6624	0.9823271516	128015.338
2865	0.1736597999	214086.2756	0.9823315072	128008.5231
2866	0.1736064985	214071.5006	0.9823339459	127998.9367
2867	0.1735921286	214046.6281	0.9823380508	127989.7522
2868	0.1736092168	214027.1619	0.9823412632	127979.9662
2869	0.1736262759	214004.8326	0.9823449476	127970.4881
2870	0.1736198436	213985.9717	0.9823480595	127962.0242
2871	0.173620618	213980.8276	0.9823489081	127960.2299
2872	0.1736224412	213951.9052	0.9823536794	127941.9365
2873	0.1735795305	213937.9536	0.9823559807	127936.3125
2874	0.1735714037	213923.0773	0.9823584344	127928.7116
2875	0.1735590788	213903.1963	0.9823617133	127918.3444
2876	0.1735450738	213878.7791	0.9823657399	127902.0228
2877	0.1735384823	213873.7744	0.9823665652	127900.1866
2878	0.1735271759	213860.8599	0.9823686947	127894.224
2879	0.1735232016	213849.9453	0.9823704943	127888.4347
2880	0.1734919337	213831.0563	0.9823736085	127870.0353
2881	0.1734413698	213811.9717	0.9823767547	127861.44
2882	0.1734339678	213799.931	0.9823787395	127857.364
2883	0.1734345035	213791.2776	0.9823801659	127855.7665
2884	0.1734345908	213777.8171	0.9823823846	127852.0005
2885	0.173425365	213762.7791	0.9823848631	127844.6117
2886	0.1734245896	213760.9825	0.9823851592	127843.8407
2887	0.1734228338	213746.13	0.9823876069	127838.9619
2888	0.173422279	213743.7388	0.982388001	127838.2269
2889	0.1734048389	213734.2668	0.9823895619	127834.4446
2890	0.1734056982	213710.5024	0.9823934778	127826.2147
2891	0.1733836478	213695.7877	0.9823959022	127813.6847
2892	0.1733172195	213684.6548	0.9823977364	127806.849
2893	0.1733076466	213664.4765	0.9824010606	127798.1391
2894	0.1732932159	213649.5133	0.9824035255	127789.7315
2895	0.1732916611	213634.0254	0.9824060766	127785.9287
2896	0.1733091584	213612.7752	0.9824095766	127776.8858
2897	0.1732715494	213587.3811	0.9824137586	127757.6096
2898	0.1732409091	213564.3094	0.9824175577	127744.3727
2899	0.1732330607	213541.3719	0.9824213343	127736.037
2900	0.1732331581	213528.357	0.982423477	127732.4088
2901	0.1732123869	213516.4575	0.982425436	127726.6154
2902	0.1732253784	213502.6433	0.98242771	127719.2867
2903	0.1732176407	213494.6769	0.9824290213	127716.74
2904	0.1732144015	213481.0646	0.9824312619	127713.1469
2905	0.1732041354	213471.3176	0.9824328661	127707.1368
2906	0.1732016994	213447.6106	0.9824367677	127699.5464
2907	0.1731905199	213423.2207	0.9824407813	127675.4853
2908	0.1731523999	213402.1472	0.9824442487	127657.1164
2909	0.1731240308	213388.4876	0.9824464961	127649.2212
2910	0.1731212247	213378.5286	0.9824481345	127645.0764
2911	0.1731217375	213368.9767	0.9824497059	127639.9692
2912	0.1731223766	213347.4994	0.9824532389	127631.6766
2913	0.1731269497	213322.3652	0.982457373	127620.709
2914	0.1731338439	213292.9509	0.9824622104	127613.9133
2915	0.1731247814	213277.9594	0.9824646757	127608.6527
2916	0.1731254415	213267.0777	0.982466465	127607.2267
2917	0.1731139573	213244.499	0.9824701773	127598.5225
2918	0.173073998	213176.9153	0.9824812871	127593.453
2919	0.1730575791	213161.8327	0.9824837659	127583.8442
2920	0.173055143	213138.8113	0.9824875492	127573.9941
2921	0.1730514464	213124.5878	0.9824898865	127566.8829
2922	0.1730556777	213104.6503	0.9824931624	127560.4887
2923	0.1730266101	213075.9477	0.982497878	127532.4958
2924	0.1729889891	213012.2334	0.9825083435	127527.6292
2925	0.1729868403	212975.3365	0.9825144026	127520.156
2926	0.1729903681	212957.5239	0.9825173273	127513.5969
2927	0.1729856323	212951.943	0.9825182436	127512.0797
2928	0.1729882912	212931.0197	0.9825216788	127506.2117
2929	0.1729820316	212913.773	0.98252451	127488.8739
2930	0.1729576239	212903.0949	0.9825262628	127482.3152
2931	0.1729395769	212881.0607	0.9825298795	127468.8779
2932	0.1729337087	212861.9064	0.9825330232	127452.9229
2933	0.1729255293	212837.4478	0.982537037	127446.537
2934	0.1729029027	212820.6337	0.982539796	127431.6571
2935	0.1728743272	212796.8167	0.9825437038	127417.5086
2936	0.1728403703	212784.5208	0.982545721	127412.2054
2937	0.172794291	212768.1236	0.982548411	127401.9194
2938	0.1727989211	212758.3954	0.9825500068	127399.1834
2939	0.1727922552	212741.417	0.9825527918	127393.1711
2940	0.1727799135	212731.2883	0.9825544531	127386.7722
2941	0.1727721009	212713.9767	0.9825572923	127376.8036
2942	0.1727575428	212703.9168	0.9825589421	127372.4368
2943	0.1727242729	212687.4386	0.9825616443	127353.6443
2944	0.172695117	212668.025	0.9825648276	127341.8237
2945	0.1726936165	212664.1669	0.9825654602	127340.1776
2946	0.1726967856	212643.5531	0.98256884	127331.9816
2947	0.1726948599	212629.5687	0.9825711326	127327.006
2948	0.1726828128	212613.8742	0.9825737054	127319.001
2949	0.1726801633	212595.4248	0.9825767296	127311.1052
2950	0.1726726875	212583.9243	0.9825786146	127308.7825
2951	0.1726548521	212557.7742	0.9825829004	127295.6109
2952	0.1726452747	212543.0019	0.9825853212	127287.0036
2953	0.1726250607	212531.7485	0.9825871652	127281.632
2954	0.1726119317	212521.1932	0.9825888948	127277.8308
2955	0.1726065632	212499.3384	0.9825924755	127261.7382
2956	0.1725952286	212470.7386	0.9825971609	127240.4062
2957	0.1726015537	212445.5674	0.9826012841	127232.1696
2958	0.1725934323	212427.9112	0.9826041759	127225.9032
2959	0.1725454518	212407.0204	0.9826075973	127204.3015
2960	0.1725492857	212365.4525	0.982614404	127196.3475
2961	0.1725488675	212348.3987	0.9826171961	127192.4135
2962	0.1725189643	212325.9702	0.9826208679	127176.9808
2963	0.1725032338	212311.5385	0.9826232304	127164.3883
2964	0.1724900884	212283.7047	0.9826277862	127150.393
2965	0.1724935603	212265.7956	0.9826307173	127144.9186
2966	0.172471676	212205.1538	0.9826406402	127139.6589
2967	0.1724617527	212186.8318	0.9826436377	127129.8437
2968	0.1724487773	212164.821	0.9826472384	127121.4856
2969	0.1724442818	212149.0954	0.9826498107	127115.4513
2970	0.1724360627	212122.4197	0.9826541737	127103.928
2971	0.1724303022	212112.328	0.9826558241	127101.3484
2972	0.1723992368	212090.6003	0.9826593772	127083.8518
2973	0.1723683584	212074.2729	0.9826620469	127073.9078
2974	0.1723626917	212064.9973	0.9826635635	127071.8447
2975	0.172360532	212058.5675	0.9826646148	127070.4131
2976	0.1723710289	212040.8957	0.982667504	127062.6706
2977	0.1723562455	212024.415	0.9826701982	127052.8903
2978	0.1723564295	212004.9692	0.9826733768	127047.0512
2979	0.1723548159	211986.3831	0.9826764147	127043.226
2980	0.1723435611	211965.0305	0.9826799044	127029.8524
2981	0.1723291386	211955.4043	0.9826814775	127025.6519
2982	0.1723192404	211940.9004	0.9826838476	127015.2927
2983	0.1723209401	211920.2943	0.9826872146	127009.0964
2984	0.1723171475	211905.4072	0.9826896469	127000.626
2985	0.1723261185	211872.3405	0.9826950488	126987.5803
2986	0.1723152761	211833.188	0.9827014439	126983.5445
2987	0.1723121208	211804.9319	0.9827060585	126977.1399
2988	0.1723113224	211795.7232	0.9827075622	126973.8504
2989	0.17232421	211771.4797	0.9827115208	126967.5672
2990	0.1723240988	211769.8106	0.9827117933	126966.8722
2991	0.1723194138	211755.0696	0.9827142	126960.521
2992	0.1722908102	211739.7316	0.9827167041	126951.5008
2993	0.1722791727	211720.7153	0.9827198084	126945.8771
2994	0.1722716819	211698.7075	0.9827234006	126937.708
2995	0.1722662539	211681.0406	0.9827262841	126933.0829
2996	0.1722028676	211670.7547	0.9827279628	126926.6487
2997	0.1722245759	211657.6323	0.9827301042	126919.8614
2998	0.1721842662	211642.756	0.9827325318	126911.0451
2999	0.1721926352	211633.7259	0.9827340052	126906.3977
3000	0.1721568363	211617.4467	0.9827366614	126898.6205
3001	0.1721337436	211608.3725	0.9827381419	126893.4458
3002	0.1721329794	211592.606	0.9827407141	126885.266
3003	0.172100923	211572.1417	0.9827440524	126872.1276
3004	0.1720874883	211539.7237	0.98274934	126855.6205
3005	0.1720914853	211522.4182	0.9827521624	126850.4921
3006	0.1720861005	211510.7915	0.9827540584	126845.1681
3007	0.1720709945	211501.5341	0.982755568	126841.1182
3008	0.1720738424	211490.9411	0.9827572954	126837.9076
3009	0.172074649	211473.2974	0.9827601722	126831.7019
3010	0.1720318953	211454.1172	0.9827632993	126816.4815
3011	0.1720265676	211422.2337	0.9827684969	126804.4989
3012	0.172025797	211413.1757	0.9827699733	126800.2943
3013	0.1720186739	211398.7986	0.9827723167	126791.8518
3014	0.1719966093	211378.6768	0.9827755962	126778.3182
3015	0.1719937703	211372.4698	0.9827766077	126776.8945
3016	0.1719791541	211355.1544	0.9827794294	126768.6663
3017	0.1719797028	211332.5705	0.9827831094	126759.0275
3018	0.1719651396	211308.0621	0.9827871025	126747.34
3019	0.171965704	211304.5898	0.9827876681	126746.1846
3020	0.171964091	211299.1794	0.9827885496	126745.0376
3021	0.1719626241	211293.8746	0.9827894138	126743.9301
3022	0.1719641416	211275.7768	0.9827923619	126737.5026
3023	0.171907582	211258.0578	0.9827952481	126721.4185
3024	0.1719052694	211247.4093	0.9827969825	126719.946
3025	0.1718709274	211229.358	0.9827999223	126711.9841
3026	0.1718689198	211220.5725	0.9828013531	126709.7082
3027	0.1718664947	211196.8437	0.9828052171	126704.356
3028	0.1718380872	211181.1607	0.9828077707	126696.3629
3029	0.1718371701	211155.6902	0.9828119176	126689.7833
3030	0.1718214037	211144.6681	0.9828137119	126683.7517
3031	0.1718105773	211136.6575	0.9828150159	126680.9479
3032	0.1718106409	211107.2924	0.9828197958	126673.9588
3033	0.1718048587	211088.9058	0.9828227883	126664.2898
3034	0.1717790439	211069.4867	0.9828259486	126650.6135
3035	0.1717628747	211045.5627	0.9828298417	126639.2389
3036	0.1717424061	211027.5125	0.9828327786	126628.8094
3037	0.1717416005	211007.5263	0.9828360302	126620.6658
3038	0.1717151667	210989.8267	0.9828389096	126606.0143
3039	0.1717127626	210964.9655	0.9828429535	126586.8653
3040	0.1717103488	210956.1329	0.9828443902	126584.8877
3041	0.1716977765	210931.0694	0.9828484664	126574.2485
3042	0.1716594451	210917.2028	0.9828507214	126566.1611
3043	0.171667712	210902.6722	0.9828530842	126558.2472
3044	0.1716540993	210889.3796	0.9828552456	126552.742
3045	0.171656986	210879.9941	0.9828567716	126550.7925
3046	0.1716555162	210862.1217	0.9828596773	126544.2977
3047	0.1716528963	210858.2733	0.982860303	126543.5509
3048	0.1716485446	210847.6623	0.982862028	126538.8054
3049	0.171644836	210827.2164	0.9828653515	126532.9652
3050	0.1716479841	210787.8388	0.9828717517	126525.2476
3051	0.1716480324	210776.146	0.9828736519	126519.5495
3052	0.1716046615	210740.5243	0.9828794402	126492.6595
3053	0.171603202	210735.5554	0.9828802475	126491.5468
3054	0.1716019725	210706.8975	0.9828849034	126486.5488
3055	0.1716005916	210702.0223	0.9828856954	126485.4508
3056	0.1716063584	210666.3044	0.9828914973	126482.3616
3057	0.1715696077	210653.3874	0.9828935953	126474.0679
3058	0.1715472495	210638.1566	0.9828960688	126465.6936
3059	0.1715526243	210622.4588	0.9828986181	126461.2961
3060	0.171549843	210612.6475	0.9829002113	126458.3054
3061	0.1715477132	210602.702	0.9829018262	126456.8784
3062	0.1715377016	210586.5036	0.9829044563	126450.0601
3063	0.1715368185	210570.0044	0.982907135	126441.7543
3064	0.1715350639	210564.0455	0.9829081024	126440.3908
3065	0.1715417281	210540.7848	0.9829118785	126435.1525
3066	0.1715387239	210512.2522	0.9829165097	126427.0326
3067	0.1715348147	210495.0487	0.9829193018	126417.0319
3068	0.171542268	210466.2343	0.9829239778	126406.986
3069	0.1715399221	210448.552	0.982926847	126403.9081
3070	0.1714970406	210433.4653	0.9829292948	126389.8687
3071	0.1714985752	210418.9692	0.9829316466	126384.6246
3072	0.1714844517	210408.176	0.9829333975	126378.0097
3073	0.17148252	210394.0763	0.9829356848	126373.7515
3074	0.1714843822	210369.9406	0.9829395997	126366.7014
3075	0.1714750863	210348.6545	0.982943052	126354.2672
3076	0.1714180792	210327.0057	0.9829465628	126336.8975
3077	0.1713868201	210310.039	0.982949314	126318.5956
3078	0.1713821117	210293.7873	0.9829519491	126313.7491
3079	0.1713758957	210275.4741	0.9829549181	126302.0157
3080	0.1713749139	210260.3457	0.9829573707	126294.0651
3081	0.1713714965	210228.2619	0.9829625714	126280.3258
3082	0.1713673153	210215.1118	0.9829647028	126275.9773
3083	0.1713573754	210177.8449	0.9829707423	126272.1785
3084	0.1713237273	210162.299	0.9829732613	126261.4861
3085	0.1713122443	210155.4049	0.9829743784	126258.3307
3086	0.1713074361	210149.4047	0.9829753506	126256.489
3087	0.1712897847	210132.5468	0.9829780818	126248.2961
3088	0.1712620813	210111.5212	0.9829814881	126223.9845
3089	0.1712534686	210096.7201	0.9829838857	126217.2286
3090	0.1712545168	210077.7682	0.9829869554	126211.0077
3091	0.1712374788	210055.3579	0.982990585	126202.3378
3092	0.1712489695	210033.2868	0.9829941593	126196.7536
3093	0.1712357526	210018.0163	0.982996632	126190.4424
3094	0.1712221871	209999.0887	0.9829996967	126181.6609
3095	0.1712257578	209985.2583	0.9830019359	126170.6304
3096	0.1712216828	209960.9423	0.9830058724	126163.3947
3097	0.1712324057	209948.2637	0.9830079247	126159.9376
3098	0.1712326654	209944.1542	0.9830085899	126158.2769
3099	0.1712340108	209938.3918	0.9830095226	126156.9035
3100	0.1712467755	209925.3735	0.9830116297	126147.7998
3101	0.1712358829	209905.2966	0.983014879	126136.1593
3102	0.1711662988	209886.3767	0.9830179408	126117.7646
3103	0.1711770091	209856.9267	0.9830227061	126110.511
3104	0.1711763404	209842.3472	0.983025065	126103.0381
3105	0.1711859629	209832.3993	0.9830266744	126097.8907
3106	0.1711408578	209815.3557	0.9830294316	126090.6334
3107	0.1711439407	209806.2629	0.9830309025	126088.8882
3108	0.1711479482	209796.2384	0.983032524	126085.428
3109	0.171146872	209784.3456	0.9830344476	126080.1624
3110	0.1711320752	209756.79	0.9830389042	126070.1973
3111	0.1711286402	209734.667	0.9830424818	126064.908
3112	0.17109967	209709.7863	0.9830465049	126057.4545
3113	0.1710982826	209703.2631	0.9830475596	126054.8774
3114	0.1710921295	209696.9938	0.9830485732	126052.1584
3115	0.1710825707	209683.2297	0.9830507985	126044.3917
3116	0.1710621047	209659.6441	0.9830546112	126021.8825
3117	0.1710411213	209642.0659	0.9830574525	126011.6214
3118	0.1710279858	209632.9539	0.9830589253	126008.1977
3119	0.171021284	209619.6505	0.9830610754	126001.1332
3120	0.1710270831	209589.6846	0.983065918	125990.6438
3121	0.1709830413	209573.1554	0.9830685889	125983.5535
3122	0.1709624153	209554.5511	0.9830715949	125971.3624
3123	0.1709567699	209538.4288	0.9830741996	125965.2023
3124	0.1709434024	209512.0906	0.9830784543	125949.1179
3125	0.1709441324	209497.2829	0.9830808462	125942.239
3126	0.1709223868	209480.1772	0.983083609	125932.2818
3127	0.1709189973	209459.5698	0.9830869371	125919.1275
3128	0.1709018776	209445.5005	0.9830892091	125911.7543
3129	0.1708692522	209419.6444	0.9830933841	125900.42
3130	0.1708212031	209399.8618	0.9830965781	125893.1651
3131	0.1708404221	209386.5154	0.9830987328	125891.0125
3132	0.1708449332	209360.6086	0.9831029148	125885.0383
3133	0.170844387	209346.8839	0.9831051301	125879.3675
3134	0.1708057043	209319.447	0.9831095583	125857.4369
3135	0.1708034513	209297.5976	0.9831130843	125847.1168
3136	0.1707890572	209279.4387	0.9831160144	125838.9787
3137	0.1707853273	209258.0155	0.9831194709	125830.9389
3138	0.1707463109	209240.3466	0.9831223215	125824.0658
3139	0.1707176244	209222.9027	0.9831251355	125814.4065
3140	0.1706979834	209206.2226	0.983127826	125804.6337
3141	0.1706745128	209186.5607	0.9831309973	125782.4689
3142	0.1706645779	209174.4237	0.9831329547	125777.3022
3143	0.1706659071	209168.86	0.9831338519	125775.9668
3144	0.1706215035	209152.1446	0.9831365475	125757.9918
3145	0.1706271876	209145.06	0.9831376899	125756.1393
3146	0.1705773284	209117.3696	0.9831421547	125727.0244
3147	0.1705823093	209093.4332	0.9831460137	125717.5175
3148	0.170582087	209079.443	0.983148269	125710.4171
3149	0.1705886144	209057.2475	0.9831518467	125704.7033
3150	0.1705778115	209051.0713	0.9831528422	125702.04
3151	0.1705799236	209036.1639	0.9831552448	125694.7866
3152	0.170581181	209029.6882	0.9831562885	125692.7075
3153	0.1705728122	209018.0393	0.9831581658	125684.7233
3154	0.170557929	209009.8589	0.983159484	125680.7483
3155	0.1705436352	208985.1158	0.983163471	125670.9449
3156	0.1705145534	208953.6693	0.9831685375	125657.8792
3157	0.1704730383	208937.7719	0.9831710985	125651.0446
3158	0.1704693505	208914.5713	0.9831748357	125643.0649
3159	0.1704328283	208901.3215	0.9831769698	125633.3457
3160	0.1704244855	208876.827	0.9831809147	125623.1482
3161	0.1704224388	208847.0369	0.9831857119	125616.9309
3162	0.1704156745	208836.7581	0.9831873669	125613.0068
3163	0.1704099595	208823.0693	0.9831895709	125607.3741
3164	0.1703618089	208803.2164	0.9831927671	125585.153
3165	0.1703655202	208777.0686	0.9831969763	125576.2952
3166	0.1703661567	208759.3698	0.9831998251	125571.6168
3167	0.1703468109	208744.9003	0.9832021539	125561.6717
3168	0.1703275306	208730.1266	0.9832045315	125548.828
3169	0.1703207846	208713.7288	0.9832071703	125540.4789
3170	0.1703011381	208697.114	0.9832098438	125532.4711
3171	0.1702877214	208680.4434	0.9832125261	125527.2438
3172	0.1703011023	208673.5386	0.983213637	125525.2815
3173	0.1702452783	208664.3196	0.9832151202	125519.5565
3174	0.17024574	208660.2235	0.9832157791	125518.2912
3175	0.1702463849	208639.7161	0.9832190781	125512.5936
3176	0.1702464664	208630.4247	0.9832205727	125509.1853
3177	0.1702533162	208602.732	0.9832250269	125503.1828
3178	0.170255112	208584.8798	0.983227898	125493.6307
3179	0.1702434354	208566.0797	0.9832309212	125479.0944
3180	0.1702262559	208549.589	0.9832335729	125464.1116
3181	0.1702192592	208533.9506	0.9832360873	125457.7965
3182	0.1702173832	208524.7381	0.9832375684	125456.5251
3183	0.1702156673	208508.1458	0.9832402359	125446.3518
3184	0.1702156269	208480.294	0.983244713	125433.1057
3185	0.170210085	208460.2603	0.983247933	125419.2373
3186	0.1702114593	208454.0751	0.9832489271	125417.2454
3187	0.1702201631	208424.5454	0.9832536727	125406.1158
3188	0.1701708468	208364.8593	0.9832632625	125399.8349
3189	0.1701136548	208344.0372	0.9832666074	125383.0549
3190	0.1701095453	208321.7353	0.9832701896	125375.4421
3191	0.1700871783	208298.6358	0.9832738996	125354.3082
3192	0.1700831275	208287.8808	0.9832756267	125350.7994
3193	0.1700830321	208267.3652	0.9832789211	125342.9042
3194	0.1700803677	208259.5314	0.983280179	125340.8149
3195	0.1700272274	208237.9644	0.9832836418	125323.4861
3196	0.1700343914	208215.2333	0.9832872911	125316.3597
3197	0.1700436194	208196.582	0.9832902851	125310.0493
3198	0.1700247564	208180.6449	0.9832928432	125302.4564
3199	0.1700245611	208167.1736	0.9832950054	125295.6068
3200	0.1699866175	208151.4286	0.9832975323	125288.6588
3201	0.169984846	208121.9719	0.9833022593	125278.6317
3202	0.1699839069	208114.5601	0.9833034486	125276.0073
3203	0.169990275	208103.455	0.9833052304	125270.9072
3204	0.1699767289	208091.792	0.9833071016	125261.5891
3205	0.1699739512	208077.3881	0.9833094125	125256.309
3206	0.1699679765	208054.8696	0.9833130248	125245.8442
3207	0.1699285329	208030.6713	0.9833169062	125228.1961
3208	0.1698883153	208013.2778	0.9833196959	125212.8148
3209	0.1698885016	208000.3941	0.9833217621	125205.8586
3210	0.1698847186	207984.5646	0.9833243005	125196.6879
3211	0.1698775578	207968.6852	0.9833268468	125188.9147
3212	0.1698645062	207961.078	0.9833280665	125185.2112
3213	0.1698558134	207936.2457	0.9833320478	125175.7553
3214	0.1698484339	207921.6135	0.9833343935	125166.4877
3215	0.1698531215	207887.8721	0.9833398021	125163.624
3216	0.1698420431	207863.5821	0.983343695	125151.3193
3217	0.1698144307	207839.5533	0.9833475457	125142.1275
3218	0.1698066311	207823.3074	0.9833501489	125131.7056
3219	0.1697757889	207802.3631	0.9833535047	125115.812
3220	0.1697617082	207794.2533	0.983354804	125110.2089
3221	0.1697282891	207781.7471	0.9833568075	125101.1792
3222	0.1697291405	207759.1894	0.983360421	125094.1738
3223	0.1697314379	207741.4946	0.9833632553	125089.5857
3224	0.1697181785	207725.4131	0.9833658309	125084.7679
3225	0.1697199881	207721.548	0.9833664499	125084.0118
3226	0.1697013723	207705.3056	0.9833690511	125074.8275
3227	0.1697022527	207688.8311	0.9833716892	125064.4263
3228	0.1696927466	207678.8145	0.9833732931	125057.149
3229	0.1696915049	207672.6847	0.9833742746	125054.7203
3230	0.1696987198	207646.8538	0.9833784102	125044.9733
3231	0.1696829249	207636.1668	0.9833801211	125038.8987
3232	0.1696810471	207617.4608	0.9833831155	125034.7364
3233	0.1696788332	207589.9601	0.9833875174	125023.4588
3234	0.169675506	207578.5949	0.9833893363	125020.1123
3235	0.1696813629	207543.9103	0.9833948868	125014.1386
3236	0.1696810385	207535.2657	0.9833962701	125010.0189
3237	0.1696654263	207518.3952	0.9833989694	124997.8835
3238	0.1696711074	207484.8356	0.9834043384	124992.0744
3239	0.1696688218	207462.215	0.9834079568	124984.2615
3240	0.1696688957	207440.2039	0.9834114773	124979.3603
3241	0.1696682355	207428.8452	0.9834132939	124974.1947
3242	0.1696565127	207410.8236	0.9834161759	124966.6191
3243	0.1696462085	207387.1693	0.9834199584	124959.6609
3244	0.1696193485	207363.8853	0.9834236811	124950.0857
3245	0.169624637	207338.6823	0.9834277103	124938.9148
3246	0.1696136334	207325.059	0.983429888	124931.3242
3247	0.1696171428	207310.9523	0.9834321428	124927.9102
3248	0.1696169434	207302.5653	0.9834334833	124924.0753
3249	0.169581224	207277.6742	0.9834374614	124897.9307
3250	0.1695867216	207253.2935	0.9834413575	124890.128
3251	0.1695304233	207239.3133	0.9834435913	124877.9903
3252	0.1695262414	207227.3441	0.9834455037	124872.815
3253	0.1695160907	207201.0197	0.9834497093	124861.5542
3254	0.1694628024	207192.1271	0.9834511299	124856.1892
3255	0.1694526168	207174.0364	0.9834540196	124850.228
3256	0.1694425015	207161.8598	0.9834559646	124845.0408
3257	0.1694430336	207146.5898	0.9834584034	124838.1901
3258	0.1694429809	207144.6274	0.9834587168	124837.2468
3259	0.1694432175	207124.4561	0.9834619382	124831.3612
3260	0.169461094	207117.3492	0.9834630731	124828.6219
3261	0.1694448672	207104.3033	0.9834651563	124819.9457
