iter	MAPE	RMSE	R2	MAE
3606	0.1697539226	209499.5109	0.9834113127	125770.5648
3607	0.1697219968	209486.1096	0.9834134349	125762.192
3608	0.169717005	209473.1945	0.98341548	125756.2543
3609	0.169719247	209456.6048	0.9834181068	125752.1985
3610	0.1697340461	209430.5898	0.9834222256	125748.8555
3611	0.1697222604	209416.3633	0.9834244777	125741.6609
3612	0.169670697	209403.767	0.9834264717	125732.4109
3613	0.1696767434	209394.0295	0.983428013	125726.3616
3614	0.1696411167	209377.8692	0.9834305709	125720.4775
3615	0.1695973256	209365.4213	0.983432541	125711.5097
3616	0.169594503	209360.3978	0.983433336	125708.8995
3617	0.1695962418	209340.3574	0.9834365074	125703.0178
3618	0.1695985692	209338.1063	0.9834368637	125702.3356
3619	0.169580029	209322.5607	0.9834393236	125695.6321
3620	0.1695829448	209296.1743	0.9834434984	125687.4659
3621	0.1695933042	209286.2881	0.9834450625	125684.9458
3622	0.1695932139	209284.3863	0.9834453634	125684.344
3623	0.1695789258	209265.0826	0.9834484171	125677.3401
3624	0.1695722101	209251.4696	0.9834505705	125672.4319
3625	0.1695583023	209237.0586	0.9834528499	125664.4271
3626	0.1695544615	209212.8795	0.983456674	125655.5313
3627	0.169557989	209188.4303	0.9834605404	125650.2317
3628	0.1695555442	209160.5948	0.9834649417	125645.7968
3629	0.1695552878	209139.8519	0.9834682212	125635.0805
3630	0.1695625093	209123.7111	0.9834707728	125626.2907
3631	0.1695325879	209113.3736	0.9834724069	125617.1886
3632	0.1695292217	209095.5938	0.9834752173	125611.0929
3633	0.1695279967	209068.938	0.9834794303	125604.57
3634	0.1695418357	209058.3606	0.9834811019	125600.0801
3635	0.1695383695	209052.9645	0.9834819546	125598.4849
3636	0.1695438851	209044.9654	0.9834832187	125592.862
3637	0.169496315	209028.6756	0.9834857927	125584.1603
3638	0.1694872599	209018.1916	0.9834874492	125578.7949
3639	0.1694809918	208981.5783	0.9834932336	125571.8272
3640	0.1694631435	208973.1326	0.9834945678	125567.1854
3641	0.1694489265	208960.5236	0.9834965596	125563.3041
3642	0.1694546563	208952.8509	0.9834977715	125557.8606
3643	0.1694376874	208926.08	0.9835019997	125542.2628
3644	0.1694420747	208901.9094	0.9835058168	125532.8688
3645	0.1694320235	208894.1114	0.9835070482	125529.5257
3646	0.1694359576	208862.1753	0.9835120908	125521.7497
3647	0.1694407645	208837.4823	0.9835159891	125515.9007
3648	0.1694170129	208819.6524	0.9835188037	125506.1703
3649	0.1694165395	208773.7315	0.9835260516	125503.4327
3650	0.1694173334	208768.2497	0.9835269167	125499.4179
3651	0.1694018662	208758.2881	0.9835284887	125495.42
3652	0.1693995034	208749.8728	0.9835298167	125491.7221
3653	0.1693973109	208723.7898	0.9835339323	125485.5513
3654	0.1693730188	208701.6732	0.9835374216	125477.1913
3655	0.1693746867	208682.8821	0.983540386	125471.5163
3656	0.1693669049	208671.4145	0.9835421949	125464.9372
3657	0.1693536013	208661.7921	0.9835437127	125461.0265
3658	0.1693555535	208645.9843	0.983546206	125457.487
3659	0.1693479764	208625.8805	0.9835493766	125451.6037
3660	0.1693458797	208612.3076	0.9835515171	125442.5984
3661	0.1693424091	208608.0821	0.9835521834	125440.6308
3662	0.1693339655	208596.1714	0.9835540616	125435.3308
3663	0.1693252386	208584.8872	0.9835558408	125428.674
3664	0.1692796521	208572.0615	0.983557863	125415.3201
3665	0.1692411757	208555.8477	0.9835604193	125401.5964
3666	0.1692492716	208524.3915	0.983565378	125397.03
3667	0.169240567	208515.8624	0.9835667224	125390.4625
3668	0.1692365499	208501.1264	0.983569045	125383.7586
3669	0.1692214483	208476.1418	0.9835729826	125368.0878
3670	0.1692008157	208466.8695	0.9835744438	125362.8422
3671	0.1691985277	208446.0575	0.9835777233	125357.5219
3672	0.169198924	208429.5854	0.9835803187	125348.9355
3673	0.1691981224	208417.0971	0.9835822862	125344.8947
3674	0.1691735438	208404.1766	0.9835843218	125329.4015
3675	0.1691677371	208389.2257	0.983586677	125322.2641
3676	0.1691466716	208379.5913	0.9835881946	125314.0351
3677	0.1691543668	208331.6772	0.9835957411	125306.7199
3678	0.1691509453	208308.2772	0.983599426	125297.4845
3679	0.1691420311	208297.6748	0.9836010954	125291.2593
3680	0.1691360335	208288.5315	0.9836025351	125285.3519
3681	0.1691332401	208276.8959	0.9836043671	125279.0042
3682	0.1691375518	208243.1668	0.983609677	125273.9144
3683	0.1691318456	208221.6272	0.9836130674	125267.5477
3684	0.1691308444	208216.4	0.9836138902	125265.8371
3685	0.1691315633	208187.0022	0.9836185169	125258.7751
3686	0.169127405	208140.1938	0.9836258825	125250.1259
3687	0.1691162186	208106.1347	0.9836312408	125239.2893
3688	0.1691051675	208086.0931	0.9836343934	125229.8931
3689	0.1691013702	208071.5587	0.9836366796	125219.4795
3690	0.1690628487	208053.3866	0.9836395376	125211.88
3691	0.1690599489	208038.0911	0.9836419431	125203.3478
3692	0.1690581862	208028.5735	0.9836434398	125197.2009
3693	0.1690293144	208012.0245	0.9836460421	125190.4073
3694	0.168993379	207996.2453	0.9836485231	125183.4897
3695	0.168963955	207973.8878	0.9836520382	125163.6945
3696	0.1689649302	207962.6072	0.9836538116	125159.5165
3697	0.1689688	207954.5147	0.9836550837	125155.9464
3698	0.1689458159	207940.4133	0.9836573003	125150.2886
3699	0.1689443464	207935.8612	0.9836580158	125148.8451
3700	0.1689410104	207880.8955	0.9836666544	125141.335
3701	0.1689347026	207856.9309	0.98367042	125130.4216
3702	0.1689352652	207836.718	0.9836735957	125124.5145
3703	0.1689321881	207831.7588	0.9836743749	125123.0781
3704	0.1689228039	207819.4064	0.9836763154	125116.7786
3705	0.168916749	207805.2157	0.9836785446	125108.0208
3706	0.1689082362	207791.5047	0.9836806983	125094.4696
3707	0.1689046273	207756.2221	0.9836862398	125088.0102
3708	0.1689054183	207740.1674	0.9836887611	125083.5247
3709	0.1688912531	207721.2377	0.9836917336	125072.0083
3710	0.1688464531	207709.3002	0.983693608	125059.5916
3711	0.1688418091	207672.9284	0.9836993183	125052.8488
3712	0.1688301001	207652.3598	0.9837025471	125050.7732
3713	0.168829812	207631.8928	0.9837057596	125044.7567
3714	0.1688244114	207615.7538	0.9837082925	125038.2625
3715	0.1687690294	207594.4794	0.9837116312	125025.3012
3716	0.1687570384	207582.0309	0.9837135846	125015.771
3717	0.1687672601	207571.7014	0.9837152054	125011.31
3718	0.1687598221	207559.9012	0.9837170569	125006.7004
3719	0.1687307626	207539.5771	0.9837202456	124995.7634
3720	0.1687272071	207529.5225	0.9837218229	124989.3553
3721	0.1687242951	207473.6999	0.983730579	124979.1314
3722	0.1687263117	207456.5339	0.9837332711	124975.4782
3723	0.1687255447	207413.1352	0.9837400762	124972.8433
3724	0.1687236624	207398.7672	0.9837423288	124964.4129
3725	0.1687229568	207356.1272	0.9837490131	124961.8088
3726	0.1687218042	207345.6045	0.9837506624	124958.865
3727	0.1687279184	207338.7476	0.9837517371	124955.2085
3728	0.1687336115	207329.1266	0.983753245	124952.1141
3729	0.1686839568	207305.0576	0.983757017	124943.868
3730	0.1686885632	207285.769	0.9837600395	124936.165
3731	0.1686578565	207272.7476	0.9837620798	124930.6154
3732	0.1686469618	207263.771	0.9837634862	124926.2087
3733	0.1686201639	207252.0299	0.9837653257	124917.8901
3734	0.1686111828	207241.4811	0.9837669783	124911.7694
3735	0.1686150279	207237.735	0.9837675652	124910.4304
3736	0.1686064123	207227.6479	0.9837691453	124904.5948
3737	0.1685765057	207206.0512	0.9837725282	124883.8549
3738	0.1685738109	207203.3262	0.983772955	124882.8028
3739	0.1685491676	207187.1817	0.9837754836	124873.9515
3740	0.168544226	207176.2157	0.983777201	124866.0921
3741	0.1685419064	207158.8628	0.9837799185	124862.3468
3742	0.1685450047	207139.182	0.9837830003	124852.9021
3743	0.1685330811	207128.8257	0.9837846219	124846.0942
3744	0.1685006261	207117.9631	0.9837863226	124839.8066
3745	0.1684913882	207102.8911	0.9837886823	124832.2766
3746	0.1684832282	207094.492	0.9837899972	124826.9351
3747	0.1684828729	207076.9716	0.9837927398	124816.6583
3748	0.1684496712	207069.5654	0.9837938991	124811.732
3749	0.1684492933	207067.957	0.9837941509	124811.2354
3750	0.1684495928	207066.1429	0.9837944348	124810.6309
3751	0.1684464254	207044.4891	0.983797824	124802.1857
3752	0.1684032373	207035.4001	0.9837992465	124795.5196
3753	0.1683689501	207013.4006	0.9838026893	124778.5017
3754	0.1683667157	207003.6945	0.9838042081	124774.5532
3755	0.1683498848	206993.7758	0.9838057601	124767.398
3756	0.1683395611	206970.4381	0.9838094116	124756.0804
3757	0.1683367204	206965.6726	0.9838101572	124754.7
3758	0.1683380852	206935.1132	0.9838149378	124750.1509
3759	0.1683368739	206927.94	0.9838160599	124747.4452
3760	0.168334364	206925.3072	0.9838164717	124746.391
3761	0.1682842844	206914.4062	0.9838181768	124736.9396
3762	0.1682713194	206896.5931	0.9838209628	124726.9675
3763	0.1682730238	206888.7237	0.9838221936	124722.2555
3764	0.1682682685	206884.2122	0.9838228991	124720.3445
3765	0.1682651931	206868.8749	0.9838252976	124712.5746
3766	0.1682186369	206858.2882	0.9838269531	124704.9572
3767	0.1681974129	206831.8426	0.983831088	124694.229
3768	0.1681924981	206817.0347	0.9838334031	124691.4794
3769	0.1681845731	206794.9338	0.9838368582	124686.5054
3770	0.1681840751	206794.456	0.9838369328	124686.2314
3771	0.1681824096	206790.9247	0.9838374848	124684.9268
3772	0.1681767065	206773.3013	0.9838402396	124680.4647
3773	0.1681692662	206763.0195	0.9838418466	124673.7197
3774	0.168173193	206752.25	0.9838435298	124670.3874
3775	0.1681736746	206736.7193	0.983845957	124664.5573
3776	0.1681503873	206721.5097	0.9838483338	124654.7313
3777	0.1681542706	206702.9491	0.983851234	124646.1445
3778	0.1681541843	206697.7253	0.9838520503	124643.2801
3779	0.1681548592	206669.8286	0.9838564087	124639.67
3780	0.1681537679	206662.17	0.9838576052	124637.2449
3781	0.1681432632	206644.2323	0.9838604073	124629.3861
3782	0.1681406855	206632.6332	0.9838622191	124624.4379
3783	0.168095395	206625.0498	0.9838634036	124619.1913
3784	0.1680915606	206589.4958	0.9838689564	124610.7438
3785	0.1680872603	206575.2274	0.9838711845	124597.9547
3786	0.1680838995	206540.8282	0.9838765557	124589.9447
3787	0.1680827718	206525.9955	0.9838788714	124585.3991
3788	0.1680704083	206515.8946	0.9838804483	124578.6559
3789	0.1680660334	206503.4499	0.9838823909	124571.263
3790	0.168061933	206496.5591	0.9838834666	124567.8078
3791	0.1680495273	206486.2121	0.9838850817	124563.5312
3792	0.1680542521	206454.6769	0.9838900035	124558.5338
3793	0.1680412756	206439.8655	0.983892315	124551.4103
3794	0.168034037	206430.3894	0.9838937937	124545.9717
3795	0.168051087	206419.7496	0.9838954539	124541.7915
3796	0.168037281	206410.8058	0.9838968495	124538.5796
3797	0.1680393157	206406.0466	0.983897592	124537.1321
3798	0.1680059418	206385.5659	0.9839007874	124521.1968
3799	0.1679673003	206372.8469	0.9839027716	124512.4573
3800	0.1679729512	206353.7878	0.9839057448	124504.3623
3801	0.167965851	206344.7411	0.9839071559	124499.178
3802	0.1679662682	206343.0831	0.9839074145	124498.7861
3803	0.1679630017	206332.0273	0.9839091389	124494.0572
3804	0.1679666162	206318.0971	0.9839113116	124490.8795
3805	0.1679390201	206309.1879	0.983912701	124483.5144
3806	0.1679392347	206304.5352	0.9839134266	124481.1454
3807	0.1679378849	206297.7325	0.9839144875	124478.7781
3808	0.1679213499	206275.5868	0.9839179408	124462.5996
3809	0.1679251277	206258.0439	0.9839206761	124456.3908
3810	0.167907234	206243.3953	0.98392296	124449.0899
3811	0.1679041221	206239.4446	0.9839235759	124447.285
3812	0.1679010446	206225.746	0.9839257114	124440.2488
3813	0.1679090259	206211.4692	0.983927937	124435.1273
3814	0.1679157888	206192.0712	0.9839309606	124431.8715
3815	0.1679100989	206174.7846	0.9839336548	124424.3558
3816	0.1679024482	206157.5662	0.9839363382	124415.9687
3817	0.1678942302	206134.5287	0.9839399282	124406.409
3818	0.16786603	206125.844	0.9839412814	124398.4634
3819	0.1678381022	206114.5082	0.9839430476	124392.6631
3820	0.1678304765	206106.8725	0.9839442373	124390.2087
3821	0.1678232071	206089.0517	0.9839470137	124386.5559
3822	0.1678198413	206080.2628	0.9839483828	124384.3317
3823	0.1678210738	206064.8801	0.9839507791	124378.9858
3824	0.1678154385	206044.5412	0.9839539471	124373.2029
3825	0.1677905628	206032.1242	0.983955881	124362.7223
3826	0.1677970072	206017.0335	0.9839582312	124356.6995
3827	0.1677926659	206003.9284	0.983960272	124349.607
3828	0.1677954023	205980.4608	0.9839639262	124343.4465
3829	0.1678016078	205962.534	0.9839667174	124341.0401
3830	0.1677881008	205945.524	0.9839693656	124333.7454
3831	0.1677648814	205924.8057	0.9839725908	124320.2638
3832	0.1677659365	205909.8379	0.9839749207	124316.6534
3833	0.1677466936	205903.8964	0.9839758455	124312.3907
3834	0.1677379524	205896.6461	0.9839769739	124308.9495
3835	0.1677220183	205888.3667	0.9839782625	124305.3577
3836	0.1677013627	205878.9295	0.9839797313	124298.9573
3837	0.1676980962	205870.4194	0.9839810556	124296.8092
3838	0.1676855119	205850.8986	0.9839840934	124287.8915
3839	0.1676661945	205838.1333	0.9839860797	124281.0507
3840	0.1676636167	205788.9291	0.9839937348	124275.1096
3841	0.1676523675	205781.7296	0.9839948547	124270.4415
3842	0.1676441261	205773.1195	0.983996194	124265.3507
3843	0.1676473232	205750.1781	0.9839997623	124256.0825
3844	0.167620894	205737.9149	0.9840016696	124246.5905
3845	0.1676075912	205716.3811	0.9840050184	124235.9001
3846	0.1675931054	205703.4744	0.9840070254	124224.2854
3847	0.1675566141	205695.3184	0.9840082936	124215.8173
3848	0.1675621295	205664.8553	0.9840130299	124211.3843
3849	0.1675627696	205640.3543	0.9840168387	124205.8209
3850	0.167570788	205635.0877	0.9840176574	124204.0928
3851	0.1675509302	205624.5127	0.9840193012	124198.637
3852	0.1675478545	205576.2057	0.9840268089	124197.4782
3853	0.1675406998	205567.9138	0.9840280975	124192.6502
3854	0.1674791298	205550.0012	0.9840308808	124180.962
3855	0.167475894	205517.3688	0.9840359508	124173.2914
3856	0.1674522057	205507.4206	0.9840374963	124168.8815
3857	0.1674526839	205505.7778	0.9840377515	124168.3094
3858	0.1674446803	205465.4905	0.9840440094	124156.1004
3859	0.1674322519	205453.1502	0.9840459259	124150.0476
3860	0.1674376694	205441.1191	0.9840477944	124145.201
3861	0.167446706	205427.6626	0.9840498841	124140.6649
3862	0.1674295243	205418.3724	0.9840513267	124134.6841
3863	0.1674222262	205386.848	0.9840562214	124127.8367
3864	0.1674246989	205384.6684	0.9840565598	124127.1804
3865	0.1674148281	205375.5137	0.9840579811	124123.7816
3866	0.1674168332	205367.987	0.9840591496	124119.5653
3867	0.1674189291	205355.7609	0.9840610475	124115.6403
3868	0.1674039646	205336.7039	0.9840640056	124101.8549
3869	0.1673922791	205332.3879	0.9840646756	124097.793
3870	0.1673946966	205300.3353	0.9840696502	124089.8678
3871	0.1673967822	205294.7075	0.9840705236	124087.8455
3872	0.1674076585	205252.0751	0.9840771389	124082.2059
3873	0.1673987693	205241.0204	0.984078854	124075.1369
3874	0.1674003276	205236.7931	0.9840795099	124072.949
3875	0.1673948153	205219.6097	0.9840821756	124061.1178
3876	0.1673814991	205198.1562	0.9840855035	124049.298
3877	0.1673426488	205188.5202	0.9840869982	124040.2699
3878	0.1673414693	205176.9802	0.984088788	124037.4372
3879	0.1672907958	205152.9585	0.9840925135	124025.8198
3880	0.1672839856	205145.023	0.9840937441	124021.2644
3881	0.167285638	205137.8698	0.9840948534	124017.3089
3882	0.1672547449	205102.0624	0.9841004055	124004.0992
3883	0.1672485886	205088.3427	0.9841025325	123993.0384
3884	0.1672295446	205077.4078	0.9841042277	123986.1987
3885	0.1672196053	205056.1352	0.9841075253	123975.0956
3886	0.1671921721	205045.2408	0.9841092139	123968.4659
3887	0.1671943119	205025.5307	0.9841122688	123962.8759
3888	0.1671938017	205008.4185	0.9841149208	123955.7962
3889	0.1671913632	205001.3577	0.984116015	123952.898
3890	0.1671889077	204996.7212	0.9841167335	123949.982
3891	0.167179608	204988.6272	0.9841179877	123945.9594
3892	0.167179768	204988.3737	0.984118027	123945.8681
3893	0.1671660984	204980.0669	0.9841193141	123940.3073
3894	0.1671677259	204966.8495	0.9841213621	123935.867
3895	0.1671681014	204959.4918	0.984122502	123932.2766
3896	0.1671534601	204944.8526	0.9841247701	123928.9417
3897	0.1671353362	204920.6029	0.9841285266	123919.7799
3898	0.1671070849	204901.7502	0.9841314469	123912.9857
3899	0.1671140366	204893.5429	0.9841327181	123910.0383
3900	0.1671198108	204877.5674	0.9841351923	123901.0906
3901	0.1670922617	204871.1314	0.984136189	123896.2836
3902	0.1671066061	204857.6802	0.9841382721	123893.5503
3903	0.1671004688	204850.0558	0.9841394528	123889.2914
3904	0.1671034726	204829.812	0.9841425874	123883.8199
3905	0.1671014242	204827.3837	0.9841429634	123882.9089
3906	0.1671011957	204813.5	0.984145113	123874.9184
3907	0.1670999471	204807.9011	0.9841459798	123872.5182
3908	0.1670668113	204797.1666	0.9841476416	123868.3293
3909	0.1670644467	204792.7568	0.9841483243	123866.9935
3910	0.1670619634	204788.3084	0.9841490129	123866.1735
3911	0.1670451888	204774.0777	0.9841512158	123858.0102
3912	0.1670436392	204770.652	0.9841517461	123856.1668
3913	0.1670497814	204759.1607	0.9841535248	123852.5054
3914	0.1670350965	204746.9051	0.9841554217	123845.1396
3915	0.166999425	204732.063	0.9841577187	123840.2285
3916	0.1669944173	204721.1007	0.9841594152	123835.2234
3917	0.1669898483	204706.7152	0.9841616413	123831.0452
3918	0.1669906163	204682.3424	0.9841654126	123823.87
3919	0.1669856793	204641.5244	0.9841717275	123817.8753
3920	0.1669680293	204620.6604	0.9841749548	123810.7618
3921	0.1669652736	204573.3855	0.9841822663	123809.6993
3922	0.1669599258	204566.09	0.9841833945	123805.6728
3923	0.1669674114	204556.1432	0.9841849326	123802.1511
3924	0.1669728486	204548.5081	0.9841861132	123799.5117
3925	0.1669710118	204526.9212	0.9841894508	123795.4167
3926	0.1669660497	204518.5886	0.984190739	123791.0397
3927	0.1669647165	204507.1726	0.9841925039	123786.3154
3928	0.1669558952	204502.2451	0.9841932656	123784.2099
3929	0.1669519359	204478.0839	0.9841970004	123778.2435
3930	0.1669366334	204466.6916	0.9841987613	123771.1248
3931	0.1669379226	204443.0035	0.9842024223	123764.7602
3932	0.1669308271	204435.8433	0.9842035289	123762.5737
3933	0.1669305175	204435.1115	0.9842036419	123762.2449
3934	0.1669124833	204406.6715	0.9842080367	123751.339
3935	0.1669151111	204404.3893	0.9842083893	123750.6502
3936	0.1669188409	204402.3366	0.9842087065	123749.4214
3937	0.1669118529	204387.475	0.9842110027	123741.5825
3938	0.166910705	204385.8106	0.9842112598	123740.908
3939	0.1669031423	204370.9163	0.9842135609	123731.8535
3940	0.1668933966	204361.1335	0.9842150722	123726.1185
3941	0.1668848006	204331.8746	0.9842195918	123718.7577
3942	0.1668800357	204316.2064	0.9842220118	123713.6698
3943	0.1668784765	204311.73	0.9842227032	123712.0244
3944	0.1668519368	204305.39	0.9842236823	123705.6555
3945	0.1668491333	204284.6963	0.9842268781	123701.4944
3946	0.1668465545	204253.5239	0.9842316914	123693.7211
3947	0.1668319914	204237.2135	0.9842342096	123686.1614
3948	0.1668307959	204228.9199	0.98423549	123682.292
3949	0.1668040158	204207.343	0.9842388209	123666.297
3950	0.1668052879	204173.7436	0.9842440071	123659.3497
3951	0.1668013444	204165.8751	0.9842452214	123657.2989
3952	0.1667988549	204133.1026	0.9842502789	123650.5262
3953	0.166803899	204111.2356	0.984253653	123643.841
3954	0.1668016896	204102.9696	0.9842549284	123637.2144
3955	0.1667922414	204071.0915	0.9842598463	123627.8043
3956	0.1667736428	204057.0707	0.9842620091	123625.2277
3957	0.1667737732	204042.8829	0.9842641975	123620.4111
3958	0.166762342	204024.7476	0.9842669946	123612.0554
3959	0.1667625809	203999.4293	0.9842708991	123604.1271
3960	0.1667603813	203991.3016	0.9842721524	123602.253
3961	0.1667605393	203978.7951	0.9842740808	123594.6876
3962	0.1667522231	203953.3382	0.9842780059	123589.2086
3963	0.1667541641	203922.0427	0.9842828304	123582.7494
3964	0.1667372805	203910.5979	0.9842845945	123573.206
3965	0.1667427342	203881.9405	0.9842890115	123566.36
3966	0.1667218536	203868.0149	0.9842911576	123556.7594
3967	0.1667027244	203844.6833	0.984294753	123546.6937
3968	0.1667030712	203822.0247	0.9842982443	123540.7853
3969	0.166705297	203794.0869	0.9843025484	123536.9223
3970	0.1666969669	203779.8007	0.9843047492	123531.6977
3971	0.1666950738	203776.0454	0.9843053276	123529.9617
3972	0.1667099584	203761.1957	0.984307615	123525.578
3973	0.1667136249	203739.0572	0.9843110247	123522.0327
3974	0.1667115254	203735.4251	0.9843115841	123520.5934
3975	0.166699241	203715.0479	0.9843147222	123516.2161
3976	0.1666656801	203703.9996	0.9843164235	123512.1079
3977	0.1666411824	203693.1205	0.9843180987	123507.6068
3978	0.1666394174	203688.7214	0.984318776	123505.9502
3979	0.1666472383	203681.1905	0.9843199355	123503.2662
3980	0.1666301774	203667.6797	0.9843220157	123495.9056
3981	0.1666248559	203646.0563	0.9843253446	123484.8585
3982	0.1666158377	203633.7351	0.9843272412	123479.783
3983	0.1666139411	203602.3699	0.9843320689	123471.4494
3984	0.1666072861	203596.2838	0.9843330056	123468.5343
3985	0.1666017511	203580.8853	0.9843353754	123464.6291
3986	0.1665987542	203534.8605	0.9843424574	123463.6014
3987	0.1665965054	203522.2556	0.9843443967	123456.2042
3988	0.1665864505	203455.6068	0.9843546487	123444.5792
3989	0.1665834163	203448.1598	0.984355794	123442.846
3990	0.1665837026	203441.1878	0.9843568662	123440.4234
3991	0.1665847458	203419.3323	0.9843602271	123432.8744
3992	0.1665850268	203414.0579	0.9843610381	123430.5647
3993	0.166580834	203394.6814	0.9843640174	123422.6192
3994	0.166577134	203389.9717	0.9843647415	123420.4647
3995	0.166580036	203363.4473	0.9843688193	123416.5159
3996	0.1665797276	203355.6101	0.984370024	123414.6494
3997	0.1665341533	203334.406	0.9843732834	123401.5694
3998	0.1665399832	203327.5623	0.9843743353	123396.5419
3999	0.1665421194	203316.8736	0.9843759781	123393.2583
4000	0.1665227367	203299.2774	0.9843786823	123385.9578
4001	0.1665133847	203277.6111	0.9843820118	123377.3397
4002	0.1665131311	203270.1619	0.9843831564	123375.7531
4003	0.1665148646	203257.5011	0.9843851018	123372.3257
4004	0.1665135935	203239.2748	0.984387902	123365.7337
4005	0.1665107229	203215.0021	0.9843916309	123359.6264
4006	0.166483591	203205.1239	0.9843931483	123353.6721
4007	0.1664750863	203187.197	0.9843959019	123345.6775
4008	0.1664512071	203177.8477	0.9843973378	123338.2209
4009	0.1664544887	203175.5835	0.9843976856	123338.0588
4010	0.1664569597	203167.0415	0.9843989975	123333.6591
4011	0.1664010029	203155.6212	0.9844007513	123323.2318
4012	0.1664010777	203151.2269	0.9844014261	123320.9316
4013	0.1663966554	203120.3807	0.9844061627	123313.8023
4014	0.1663806124	203112.8011	0.9844073265	123306.7029
4015	0.1663513003	203104.5408	0.9844085947	123297.6258
4016	0.1663311968	203091.5263	0.9844105928	123289.6744
4017	0.1663257034	203076.5964	0.9844128848	123285.756
4018	0.1662776513	203067.1416	0.9844143361	123276.0652
4019	0.1662486445	203055.4944	0.984416124	123270.2344
4020	0.1662466927	203051.237	0.9844167774	123268.6759
4021	0.1662366049	203036.4062	0.9844190537	123261.8876
4022	0.166236757	202993.1228	0.9844256961	123257.4123
4023	0.166244899	202979.7632	0.9844277461	123251.9389
4024	0.1662314758	202949.4666	0.9844323943	123246.7758
4025	0.1662141021	202937.2607	0.9844342668	123242.0524
4026	0.1662100276	202920.5729	0.9844368267	123232.2937
4027	0.1662101951	202912.4672	0.98443807	123228.078
4028	0.1662079459	202906.7651	0.9844389446	123224.6303
4029	0.1661944251	202894.0819	0.9844408899	123216.2238
4030	0.1661905847	202882.2442	0.9844427054	123206.9113
4031	0.1661618403	202859.9233	0.9844461285	123194.3754
4032	0.1661539929	202847.1779	0.9844480828	123186.226
4033	0.1661416217	202836.3031	0.9844497503	123179.0067
4034	0.1661404848	202831.0148	0.9844505611	123177.3946
4035	0.1661021095	202819.7288	0.9844522915	123167.0048
4036	0.1661052055	202799.943	0.9844553248	123159.5568
4037	0.1661130769	202794.8469	0.984456106	123156.1878
4038	0.1661109921	202764.6283	0.9844607381	123149.5389
4039	0.1661092245	202748.9331	0.9844631437	123142.7767
4040	0.1661059306	202735.3045	0.9844652324	123132.0935
4041	0.1660961696	202728.7001	0.9844662445	123128.4005
4042	0.1660922815	202712.2657	0.9844687629	123124.5402
4043	0.1660938946	202686.2996	0.9844727415	123116.7681
4044	0.1660807869	202670.8892	0.9844751026	123113.2115
4045	0.1660835143	202661.5611	0.9844765316	123110.7466
4046	0.1660739768	202653.17	0.9844778171	123107.636
4047	0.1660499986	202643.7077	0.9844792666	123103.6006
4048	0.1660099611	202632.2036	0.9844810287	123092.8845
4049	0.1660080332	202602.4631	0.9844855839	123087.0903
4050	0.1660042404	202584.8161	0.9844882864	123079.3914
4051	0.1659997726	202566.3935	0.9844911075	123074.8616
4052	0.1659943121	202540.4934	0.9844950731	123066.0049
4053	0.1659854346	202522.4633	0.9844978335	123058.3849
4054	0.1659687615	202496.8848	0.9845017491	123048.3665
4055	0.1659514042	202486.2266	0.9845033805	123040.196
4056	0.165950782	202473.4479	0.9845053364	123036.0619
4057	0.1659437057	202448.7175	0.9845091213	123027.1054
4058	0.1659298761	202436.5437	0.9845109842	123022.4172
4059	0.1659295847	202429.8096	0.9845120147	123019.7129
4060	0.1659334017	202385.9218	0.9845187297	123010.9535
4061	0.1658954353	202375.0026	0.9845204002	123000.868
4062	0.1658917554	202359.3284	0.9845227979	122997.2135
4063	0.1658879444	202349.316	0.9845243295	122990.0624
4064	0.1658784632	202331.3618	0.9845270756	122984.6435
4065	0.1658850221	202319.581	0.9845288774	122982.1936
4066	0.165896774	202308.9213	0.9845305076	122977.507
4067	0.1658964583	202286.2328	0.9845339771	122971.6507
4068	0.1659020686	202277.8689	0.9845352561	122970.8113
4069	0.1659017831	202273.3128	0.9845359527	122968.0215
4070	0.1658915672	202257.5406	0.9845383642	122957.1043
4071	0.1658986966	202249.3341	0.9845396189	122953.3517
4072	0.1659002764	202221.1705	0.9845439244	122947.5114
4073	0.1658982572	202211.9456	0.9845453345	122942.7475
4074	0.165902102	202197.0394	0.9845476129	122939.6218
4075	0.1658864002	202186.3324	0.9845492494	122931.2754
4076	0.1658874919	202175.9912	0.9845508299	122928.024
4077	0.1658595087	202163.4881	0.9845527406	122916.9483
4078	0.1658549124	202144.563	0.9845556326	122910.5855
4079	0.165842295	202125.1959	0.9845585919	122897.0624
4080	0.1658362972	202118.5463	0.9845596079	122893.2046
4081	0.1658317459	202111.7175	0.9845606512	122887.0918
4082	0.1658368589	202099.6272	0.9845624983	122883.7033
4083	0.1658320538	202075.9521	0.9845661149	122878.5428
4084	0.1657809701	202059.6894	0.984568599	122866.5145
4085	0.1657576245	202055.817	0.9845691905	122863.2499
4086	0.1657595655	202035.9789	0.9845722204	122858.9094
4087	0.1657487645	202021.7064	0.9845744	122852.4661
4088	0.1657428347	201997.1723	0.9845781465	122844.2701
4089	0.1657356378	201973.3685	0.984581781	122839.0817
4090	0.1657320317	201966.1918	0.9845828766	122835.162
4091	0.1657330315	201958.2518	0.9845840888	122832.0498
4092	0.1657111293	201931.3494	0.9845881956	122817.2473
4093	0.1656846789	201920.0121	0.9845899261	122812.3952
4094	0.1656555009	201907.9578	0.984591766	122806.177
